指標名,薬局,,,,,,,
出典,病院なび,,,,,,,
年次,2025/3/6取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：1,315件、2021年度：1,321件、2022年度：1,323件、2023年度：1,310件、2024年度：1,336件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
港区,六本木７丁目,六本木,東京都港区六本木7-15-14塩業ビルB1F,35.66249,139.72985,グリーン薬局,薬局,-
港区,芝公園１丁目,-,東京都港区芝公園1-5-30,35.65918,139.75163,慶應義塾大学薬学部附属薬局,薬局,-
港区,赤坂２丁目,赤坂,東京都港区赤坂2-13-23,35.67299,139.73812,富谷薬局,薬局,-
港区,南青山５丁目,-,東京都港区南青山5-1-25,35.66459,139.71248,北村薬局,薬局,-
港区,西新橋１丁目,虎ノ門広域,東京都港区西新橋1-19-13斉木ビル1F,35.66806,139.75280,虎ノ門鈴薬局 (株)エスシーグループ,薬局,-
港区,港南２丁目,-,東京都港区港南2-16-7-201-1,35.62521,139.74060,トキワ調剤薬局,薬局,-
港区,芝大門２丁目,-,東京都港区芝大門2-3-15,35.65599,139.75377,清水薬局,薬局,-
港区,高輪２丁目,-,東京都港区高輪2-15-8グレイスビル泉岳寺前102,35.63755,139.73884,オーベル薬局高輪店,薬局,-
江東区,北砂５丁目,-,東京都江東区北砂5-20 8号棟A区画,35.68345,139.83282,株式会社ファーマみらい 共創未来 北砂5丁目薬局,薬局,http://www.phmirai.co.jp/shops/detail.php?id=383
江東区,木場２丁目,-,東京都江東区木場2-21-2 木場スカイハイム1F,35.66910,139.80464,杏林堂薬局 木場駅前店,薬局,https://www.sougou-m-c.jp/
江東区,木場６丁目,-,東京都江東区木場6-13-12 コーポ千代乃1F,35.66834,139.80709,杏林堂薬局 木場店,薬局,http://www.kyourindo.co.jp/
江東区,東陽２丁目,-,東京都江東区東陽2-4-26 飯田ビル1F,35.66860,139.81667,杏林堂薬局 東陽町店,薬局,http://www.kyourindo.co.jp/
江東区,豊洲４丁目,-,東京都江東区豊洲4-4-28 浦島ビル1F,35.65369,139.79782,杏林堂薬局 豊洲店,薬局,http://www.kyourindo.co.jp/
江東区,塩浜２丁目,-,東京都江東区塩浜2-5-23 汐浜サンハイツ1F,35.66154,139.80597,杏林堂薬局 深川店,薬局,http://www.kyourindo.co.jp/
江東区,大島５丁目,-,東京都江東区大島五丁目5番8号 荒山ビル101,35.68862,139.83305,あい薬局 2号店,薬局,-
江東区,大島５丁目,-,東京都江東区大島五丁目51番10号 サルドセジュール102号,35.68769,139.83831,たかぎ薬局,薬局,-
江東区,亀戸５丁目,-,東京都江東区亀戸5丁目20番23号 ホープハセガワ202,35.69939,139.82756,すまいる薬局 亀戸中央通り店,薬局,https://www.smileph1101.com/
江東区,扇橋３丁目,-,東京都江東区扇橋3-5-7,35.68239,139.81976,松田薬局 扇橋店,薬局,https://www.akmedical.jp/
江東区,亀戸６丁目,-,東京都江東区亀戸6-12-1 ディナ・スカーラ亀戸,35.69465,139.82642,有限会社モネット サン薬局,薬局,https://www.monet-ph.com/
江東区,深川１丁目,-,東京都江東区深川1-1-2 協和ビル1階,35.67482,139.79588,みよの台薬局 門前仲町店,薬局,https://www.sogo-pharmacy.jp/
江東区,白河１丁目,-,東京都江東区白河一丁目6番2号 清澄白河メディカルブリッジ1F,35.68225,139.79878,サエラ薬局 清澄白河店,薬局,https://www.saera-ph.co.jp/shop/kiyosumishirakawa/
江東区,南砂２丁目,-,東京都江東区南砂2-3-19,35.67203,139.82296,みよの台薬局 南砂店,薬局,https://www.sogo-pharmacy.jp/
江東区,東雲１丁目,-,東京都江東区東雲1-5-19 AIP25豊洲ビル4F,35.64750,139.80095,アイセイハート薬局 東雲店,薬局,https://www.aisei.co.jp/
江東区,東陽４丁目,-,東京都江東区東陽4-5-15 東陽町サンキビル5FA,35.66994,139.81910,トレンドファーマ株式会社 ユーワ薬局 東陽町駅前店,薬局,https://trend-pharmacies.jp/pharmacy/
江東区,豊洲５丁目,-,東京都江東区豊洲五丁目2-12 豊洲BAYSIDEクリニックビル 1階,35.65324,139.79563,南山堂薬局 豊洲店,薬局,https://www.nanzando.co.jp/
江東区,亀戸２丁目,-,東京都江東区亀戸2-42-5 くらまえ三洋ビル1F,35.70139,139.82351,アイセイ薬局 亀戸店,薬局,https://www.aisei.co.jp/
江東区,森下３丁目,-,東京都江東区森下3-20-6 モナークコートビル101,35.68805,139.80261,アイセイ薬局 森下店,薬局,https://www.aisei.co.jp/
江東区,大島８丁目,-,東京都江東区大島8-22-21 シャトーレ大島101号,35.68955,139.84066,ファーブケア薬局,薬局,http://pharbcare.com/
江東区,扇橋２丁目,-,東京都江東区扇橋2-1-3 ET21ビル,35.68273,139.81410,ヒロ薬局さくらべーる,薬局,http://www.hiroyaku.co.jp/
江東区,千田,-,東京都江東区千田22-1 ベルウッドイースト1階,35.68007,139.81616,ヒロ薬局,薬局,http://www.hiroyaku.co.jp/
江東区,千石２丁目,-,東京都江東区千石二丁目10番6号 JUTOWERFRONT千石1階,35.67848,139.81708,南山堂薬局 江東千石店,薬局,https://www.nanzando.co.jp/
江東区,大島５丁目,-,東京都江東区大島5-5-5,35.68867,139.83247,あい薬局,薬局,-
江東区,東砂７丁目,-,東京都江東区東砂7-19-13 ベルコモン南砂101,35.67300,139.83628,株式会社綜和 あんしん薬局,薬局,-
江東区,新砂３丁目,-,東京都江東区新砂3-4-31 南砂町ショッピングセンターSUNAMO,35.66531,139.83517,トモズ 南砂町SUNAMO店,薬局,-
江東区,亀戸６丁目,-,東京都江東区亀戸6-57-24,35.69699,139.82828,トモズ 亀戸東口店,薬局,-
江東区,亀戸３丁目,-,東京都江東区亀戸3-50-4,35.70444,139.82347,ベイ薬局,薬局,-
江東区,木場１丁目,-,東京都江東区木場一丁目4-3,35.66861,139.80498,薬局日本Mメディカルステム 木場店,薬局,-
江東区,古石場２丁目,-,東京都江東区古石場2-14-1-104,35.66667,139.80047,薬局メディクス 深川店,薬局,-
江東区,東砂２丁目,-,東京都江東区東砂2-5-7,35.68451,139.84231,砂町パール薬局,薬局,-
江東区,木場１丁目,-,東京都江東区木場一丁目4番3号,35.66861,139.80498,薬局日本メディカルシステム 木場店,薬局,-
江東区,亀戸１丁目,-,東京都江東区亀戸一丁目28番7号,35.69414,139.82573,五ノ橋薬局,薬局,-
江東区,東陽２丁目,-,東京都江東区東陽二丁目4番29号 マルシンビル1階,35.66902,139.81678,健幸堂薬局 東陽町店,薬局,-
江東区,大島４丁目,-,東京都江東区大島四丁目5番11-101号,35.68901,139.82797,スギ薬局 大島調剤店,薬局,-
江東区,北砂４丁目,-,東京都江東区北砂四丁目40番13号,35.68005,139.83475,日本調剤 砂町薬局,薬局,-
江東区,大島６丁目,-,東京都江東区大島六丁目10番15号,35.69017,139.83635,薬局くすりの福太郎 大島6丁目店,薬局,-
江東区,亀戸６丁目,-,東京都江東区亀戸六丁目31番6号,35.69503,139.82942,あけぼの薬局 カメイドクロック店,薬局,-
江東区,森下１丁目,-,東京都江東区森下一丁目12番9号,35.68753,139.79810,薬局くすりの福太郎 森下1丁目店,薬局,-
江東区,白河３丁目,-,東京都江東区白河三丁目1番3号,35.68161,139.80395,いちょう薬局 清澄白河店,薬局,-
江東区,亀戸６丁目,-,東京都江東区亀戸六丁目28番2号 ドゥーエ亀戸 1階 102区画,35.69638,139.82726,クオール薬局 亀戸店,薬局,-
江東区,高橋,-,東京都江東区高橋13番1号 山本ビル1階101,35.68557,139.79869,おもいで薬局,薬局,-
江東区,三好１丁目,-,東京都江東区三好一丁目8番4号 ストーク清澄庭園101,35.68045,139.79923,クローバー薬局 清澄白河店,薬局,-
江東区,亀戸２丁目,-,東京都江東区亀戸二丁目36番12号,35.70012,139.82523,えびす薬局 亀戸十三間通り店,薬局,-
江東区,古石場２丁目,-,東京都江東区古石場二丁目11番10号 大忠ビル101,35.66684,139.79814,ほうもん薬局 江東店,薬局,-
江東区,三好３丁目,-,東京都江東区三好三丁目2番8号 小倉ビル1階,35.68001,139.80495,おとどけ薬局,薬局,-
江東区,亀戸６丁目,-,東京都江東区亀戸六丁目31番6号 カメイドクロック地下1階,35.69597,139.82926,ココカラファイン薬局 カメイドクロック店,薬局,-
江東区,大島５丁目,-,東京都江東区大島五丁目32番5号 エスティメゾン大島1階,35.68907,139.83571,スギ薬局 大島5丁目店,薬局,-
江東区,大島９丁目,-,東京都江東区大島九丁目3番1号 パークサイドコート102,35.68998,139.84517,エンジェル薬局 すこやか店,薬局,-
江東区,有明３丁目,-,東京都江東区有明三丁目7番5号,35.63505,139.79323,ウイン薬局 有明店,薬局,-
江東区,東陽３丁目,-,東京都江東区東陽三丁目23番6号 大陽ビル1階,35.67000,139.81347,薬局くすりの福太郎 東陽町3丁目店,薬局,-
江東区,大島５丁目,-,東京都江東区大島五丁目10番10号 セントラルプラザ大島405,35.68921,139.83417,スリーアイ薬局 大島店,薬局,-
江東区,南砂２丁目,-,東京都江東区南砂二丁目32番5号 センタービレッジ南砂1階,35.67545,139.82502,ココカラファイン薬局 東陽町店,薬局,-
江東区,大島７丁目,-,東京都江東区大島七丁目39番1号 ソフィア東大島105,35.69081,139.84365,薬局トモズ 東大島店,薬局,-
江東区,富岡１丁目,-,東京都江東区富岡一丁目26番20号 NMTビル1階,35.66972,139.80061,アイン薬局 門前仲町店,薬局,-
江東区,富岡１丁目,-,東京都江東区富岡一丁目23番17号 T・Tビル1階,35.67136,139.79891,薬のヒグチ薬局 門前仲町店,薬局,-
江東区,南砂１丁目,-,東京都江東区南砂一丁目25番12号,35.67643,139.82688,かちどき薬局 みなみすな店,薬局,-
江東区,住吉１丁目,-,東京都江東区住吉一丁目15番11号 シャンティ住吉1階101号,35.68925,139.81332,ぱぱす薬局 住吉店,薬局,-
江東区,大島５丁目,-,東京都江東区大島五丁目6番11号,35.68889,139.83308,ニック大島薬局,薬局,-
江東区,東陽３丁目,-,東京都江東区東陽三丁目27番32号 玉河ビル1階,35.66977,139.81511,薬局くすりの福太郎 東陽町店,薬局,-
江東区,冬木,-,東京都江東区冬木5番5号 セイコーマンション102,35.67373,139.80240,江東冬木薬局,薬局,-
江東区,有明２丁目,-,東京都江東区有明二丁目1番8号 2階,35.63831,139.79165,薬局トモズ 有明ガーデン店,薬局,-
江東区,亀戸５丁目,-,東京都江東区亀戸五丁目15番1号 いなきやビル3階-E,35.69970,139.82584,アップル薬局,薬局,-
江東区,豊洲２丁目,-,東京都江東区豊洲二丁目2番1号 アーバンドックららぽーと豊洲3 4階,35.65477,139.79419,パンダ薬局 豊洲店,薬局,-
江東区,富岡１丁目,-,東京都江東区富岡一丁目25番5号 サンピア門前仲町ビル1階,35.67030,139.79934,もんなか薬局,薬局,-
江東区,大島８丁目,-,東京都江東区大島八丁目23番8号,35.69020,139.84138,オハナ薬局,薬局,-
江東区,門前仲町１丁目,-,東京都江東区門前仲町一丁目10番2号,35.67403,139.79362,門仲みつばち薬局,薬局,-
江東区,豊洲４丁目,-,東京都江東区豊洲四丁目1番3号 豊洲タツミビル,35.65481,139.79741,日本調剤 豊洲駅前薬局,薬局,-
江東区,亀戸２丁目,-,東京都江東区亀戸二丁目1番12号 コモディイイダ亀戸店内,35.69737,139.82004,スギ薬局 亀戸店,薬局,-
江東区,東陽４丁目,-,東京都江東区東陽四丁目6番1号 三共商会ビル1階,35.66994,139.81930,薬局マツモトキヨシ 東陽町駅前店,薬局,-
江東区,千石１丁目,-,東京都江東区千石一丁目5番12号,35.67801,139.81230,スギ薬局 江東千石店,薬局,-
江東区,亀戸２丁目,-,東京都江東区亀戸二丁目25番8号,35.69886,139.82436,オーブ薬局 亀戸店,薬局,-
江東区,亀戸６丁目,-,東京都江東区亀戸六丁目62番8号,35.69720,139.82900,薬ヒグチ薬局 亀戸東口店,薬局,-
江東区,南砂２丁目,-,東京都江東区南砂二丁目6番1号,35.67206,139.81997,薬局くすりの福太郎 南砂2丁目店,薬局,-
江東区,亀戸３丁目,-,東京都江東区亀戸三丁目14番5号,35.70448,139.81985,おおぞら薬局,薬局,-
江東区,北砂４丁目,-,東京都江東区北砂四丁目26番4号 高原マンション102,35.67985,139.83315,北砂薬局,薬局,-
江東区,門前仲町１丁目,-,東京都江東区門前仲町一丁目4番8号 プラザ門前仲町3階,35.67227,139.79442,いちょう薬局 プラザ門前仲町店,薬局,-
江東区,北砂２丁目,-,東京都江東区北砂二丁目6番6号 松岡ビル1階,35.67933,139.82728,そうごう薬局 江東北砂店,薬局,-
江東区,大島７丁目,-,東京都江東区大島七丁目38番30号 2階,35.69083,139.84259,ウエルシア薬局 ダイエー東大島店,薬局,-
江東区,北砂４丁目,-,東京都江東区北砂四丁目25番6号,35.67981,139.83287,あすか薬局 北砂店,薬局,-
江東区,門前仲町２丁目,-,東京都江東区門前仲町二丁目11番9号 あしたばビル1階,35.67320,139.79654,きらり薬局 門前仲町店,薬局,-
江東区,平野３丁目,-,東京都江東区平野三丁目7番19号,35.67810,139.80581,ウエルシア薬局 江東平野店,薬局,-
江東区,豊洲３丁目,-,東京都江東区豊洲三丁目2番24号 豊洲フォレシア1階,35.65738,139.79486,ぱぱす薬局 豊洲フォレシア店,薬局,-
江東区,猿江２丁目,-,東京都江東区猿江二丁目16番5号 住吉メディカルモール1階,35.68521,139.81635,さくら薬局 猿江店,薬局,-
江東区,北砂５丁目,-,東京都江東区北砂五丁目14番3号 S-ANNEX 102,35.68019,139.83435,ヤマグチ薬局 砂町店,薬局,-
江東区,東雲１丁目,-,東京都江東区東雲一丁目9番14号 101号室,35.64646,139.80440,薬局くすりの福太郎 東雲店,薬局,-
江東区,深川１丁目,-,東京都江東区深川一丁目5番3号 1階,35.67621,139.79529,タカラ薬局 深川,薬局,-
江東区,大島２丁目,-,東京都江東区大島二丁目41番16号 文洋ビル1階,35.68983,139.82610,アリス調剤薬局,薬局,-
江東区,亀戸２丁目,-,東京都江東区亀戸二丁目27番13号 田部井ビル1階,35.69910,139.82535,あけぼの薬局 亀戸店,薬局,-
江東区,森下１丁目,-,東京都江東区森下一丁目13番12号 小倉屋ビル102号室,35.68821,139.79746,森下駅前調剤薬局,薬局,-
江東区,亀戸６丁目,-,東京都江東区亀戸六丁目12番9号 多比ビル,35.69460,139.82655,象山薬局,薬局,-
江東区,亀戸５丁目,-,東京都江東区亀戸五丁目3番2号 サンタモニカ亀戸1階,35.69833,139.82638,そうごう薬局 亀戸駅前店,薬局,-
江東区,豊洲５丁目,-,東京都江東区豊洲五丁目6番29号 パークホームズ豊洲ザ レジデンス1階,35.65127,139.79720,そうごう薬局 豊洲店,薬局,-
江東区,豊洲５丁目,-,東京都江東区豊洲五丁目4番9号 KR豊洲ビル1階,35.65204,139.79625,ファーコス薬局 豊洲,薬局,-
江東区,新砂３丁目,-,東京都江東区新砂三丁目1番9号,35.66834,139.83054,ぱぱす薬局 南砂町駅前店,薬局,-
江東区,大島５丁目,-,東京都江東区大島五丁目8番8号 LION大島1階,35.68945,139.83345,ドリーム薬局 大島店,薬局,-
江東区,豊洲５丁目,-,東京都江東区豊洲五丁目6番29号 パークホームズ豊洲ザ レジデンス1階,35.65127,139.79720,江東とよす薬局,薬局,-
江東区,東砂７丁目,-,東京都江東区東砂七丁目19番15号,35.67302,139.83608,ぱぱす薬局 東砂店,薬局,-
江東区,大島４丁目,-,東京都江東区大島四丁目4番3号,35.68882,139.82760,江東区薬剤師会 江東区管理センター(城東調剤薬局),薬局,-
江東区,森下４丁目,-,東京都江東区森下四丁目15番11号 森下ツインキャッスルS棟1階,35.68605,139.80457,あけぼの薬局 森下店,薬局,-
江東区,東陽５-３１-１８医師会館２階[地図]丁目,-,東京都江東区東陽五丁目31番18号 江東区医師会館2階,35.67300,139.81593,江東区薬剤師会 深川調剤薬局,薬局,-
