指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/12/10取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2022年度：1721件、2023年度：1099.0件、2024年度：1124件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
渋谷区,本町２丁目,-,東京都渋谷区本町2-39-17,35.6844968,139.6829877,コロナセール中☆Ｄ’ｓ　Ｓｔａｙ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175791
渋谷区,代々木５丁目,-,東京都渋谷区代々木5－57－11,35.6758862,139.692304,Ｈａｒａｊｕｋｕ，Ｓｈｉｂｕｙａ，Ｓｈｉｎｊｕｋｕ，ｃｌｏｓｅ！Ｓ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175838
新宿区,百人町１丁目,-,東京都新宿区百人町1-21-7　アサショウビル,35.700221,139.6966206,Ｈｏｌｉｄａｙ　Ａｎｙｔｅｌ　Ｓｈｉｎｊｕｋｕ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177968
新宿区,大久保１丁目,-,東京都新宿区大久保1-13-17,35.69967424,139.7039956,ＨＯＴＥＬ　ＥＬ　ＳＨＩＮＪＵＫＵ　１,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178428
新宿区,大久保１丁目,-,東京都新宿区大久保1-14-23,35.7003103,139.7040013,ＨＯＴＥＬ　ＥＬ　ＳＨＩＮＪＵＫＵ　２,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178429
新宿区,百人町１丁目,-,東京都新宿区百人町1-23-21　蕃ビル2Ｆ,35.69975642,139.6976752,ＵＮＯカプセルホテル大久保,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178965
新宿区,下落合４丁目,-,東京都新宿区下落合4-2-19,35.7168047,139.6969807,ＭＥＥＴ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179218
渋谷区,本町３丁目,-,東京都渋谷区本町3-44-2,35.687842,139.6814891,エスカーサ西新宿＜西新宿５丁目駅＞,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179701
新宿区,大久保１丁目,-,東京都新宿区大久保1-5-17,35.7005043,139.7061618,Ｉ　ＧＯ　ＨＯＴＥＬ,0,9,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179728
新宿区,西新宿４丁目,-,東京都新宿区西新宿4-12-6,35.6897162,139.6871381,旅館一直,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179898
新宿区,市谷柳町,-,東京都新宿区市谷柳町27,35.69811184,139.7261338,新宿ガーデンハウス,,4,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180072
渋谷区,幡ヶ谷３丁目,-,東京都渋谷区幡ヶ谷3-58-3　アズール渋谷幡ヶ谷,35.6824298,139.6741212,マツリホテル幡ヶ谷,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180111
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4-1-1,35.7098955,139.7025253,ユーホテル高田馬場,0,10,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180396
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-21-10,35.6947098,139.6949449,レジデンシャルホテル　新宿ビッグハウス,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180475
新宿区,大久保２丁目,-,東京都新宿区大久保2-31-14　大久保第一ハウス Ａ．Ｂ,35.7020753,139.703601,レジデンシャルホテル　大久保第一ハウス,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180476
渋谷区,千駄ヶ谷５丁目,-,東京都渋谷区千駄ヶ谷5-29-2　ＳＰＡＣＥ　Ｆ　ＹＯＹＯＧＩ　Ｖ,35.6855992,139.7040313,ＳＰＡＣＥ　Ｆ　ＹＯＹＯＧＩ　Ｖ,,2,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180601
新宿区,新宿７丁目,-,東京都新宿区新宿7-24-4,35.6985143,139.7105042,ロナホテル,,4,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180638
新宿区,新宿７丁目,-,東京都新宿区新宿7-21-13,35.69970743,139.7101642,ＣＯＺＹ　ＶＩＢＥＳ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180693
新宿区,四谷３丁目,-,東京都新宿区四谷3-11-2　ブルーバード3Ｆ,35.6880943,139.7191532,四谷三丁目ビル２（ブルーバード３Ｆ）,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181628
新宿区,四谷３丁目,-,東京都新宿区四谷3-11-2　ブルーバード4Ｆ,35.6880943,139.7191532,四谷三丁目ビル３（ブルーバード４Ｆ）,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181629
新宿区,西五軒町,-,東京都新宿区西五軒町8番17号　オカムラビル2F、3F,35.7070048,139.7374216,レジデンシャルホテル　ＡＢＣ西五軒町,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181729
新宿区,大久保１丁目,-,東京都新宿区大久保1-2-8,35.6992914,139.7072337,ＧＬＯＵ東新宿　新館,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181760
渋谷区,幡ヶ谷３丁目,-,東京都渋谷区幡ヶ谷3-8-11,35.6804088,139.6755502,ルアナ渋谷,0,28,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182329
新宿区,北新宿２丁目,-,東京都新宿区北新宿2-10-7,35.6999596,139.6887782,グローバルステイ北新宿,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183721
渋谷区,初台２丁目,-,東京都渋谷区初台2-15-7メゾンドオーブ　ＳＨＩＢＵＹＡ　Ｎｏ．2，Ｎｏ．3,35.6778834,139.6829818,ＳＨＩＢＵＹＡ　Ｎｏ．２，Ｎｏ．３／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185136
新宿区,新宿６丁目,-,東京都新宿区新宿6-6-14　Ｓｈｉｎｊｕｋｕ,35.6943705,139.7098259,新宿【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185137
新宿区,百人町２丁目,-,東京都新宿区百人町2-7-14　サニーマンション404　ＷＥＮ,35.7039672,139.6998128,ＷＥＮ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185310
新宿区,大久保１丁目,-,東京都新宿区大久保1-9-27　ｗｉｎｄ　ｈｏｕｓｅ大久保,35.699898,139.7047593,御風閣大久保／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185447
新宿区,新宿６丁目,-,東京都新宿区新宿6-6-5　Ｇａｒｆｉｅｌｄ　Ｈｏｍｅ,35.6938992,139.7096564,Ｇａｒｆｉｅｌｄ　Ｈｏｍｅ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185620
新宿区,富久町１６丁目,-,東京都新宿区富久町16-18　Ｓｈｕ　Ｓｈｉｎｊｕｋｕ　Ｇｙｏｅｎ,35.6915281,139.7133802,秀　新宿御苑【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185669
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-17-3　Ｐｅｎｃｉｌ　Ｈｏｕｓｅ,35.6838642,139.689233,Ｐｅｎｃｉｌ　Ｈｏｕｓｅ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185676
新宿区,大久保１丁目,-,東京都新宿区大久保1-14-26　ＴＯＫＹＯ　ＰＡＲＡＤＩＳＥ　ＨＯＴＥＬ,35.6997902,139.7040313,ＴＯＫＹＯ　パラダイス　ＨＯＴＥＬ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185685
新宿区,大久保２丁目,-,東京都新宿区大久保2-10-16　Ｆ3★,35.7039384,139.7072327,Ｆ３★新宿大久保／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185771
新宿区,百人町３丁目,-,東京都新宿区百人町3-22-15　Ｓｈｉｎｊｕｋｕ　Ｓｕｎ　Ｐａｒｋ　Ｈｏｔｅｌ,35.7046197,139.6975525,新宿サンパークホテル【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186188
新宿区,新宿１丁目,-,東京都新宿区新宿1-19-20　サンモールクレスト202,35.6896554,139.7126786,サンモールクレスト２０２／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186485
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ケ谷2-1-15　幡ケ谷ハイム201．402　Ｈａｔａｇａｙａ　Ｈｅｉｍ,35.6787401,139.6785156,幡ヶ谷ハイム【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186500
新宿区,大久保１丁目,-,東京都新宿区大久保1-13-5　ＳＵＮＦＬＯＷＥＲ　ＨＯＵＳＥ,35.6994811,139.7032534,ＳＵＮＦＬＯＷＥＲ　ＨＯＵＳＥ　新大久保駅徒歩６分観光、ビジネス、【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186508
新宿区,西新宿４丁目,-,東京都新宿区西新宿4-13-2　ＦＬレジデンス新宿ＩＩ,35.6902272,139.6873187,ＦＬレジデンス新宿ＩＩ・浅築・西新宿・新宿中央公園／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186559
新宿区,北新宿４丁目,-,東京都新宿区北新宿4-5-2　北新宿の一戸建て丸貸し,35.70681738,139.6934544,北新宿の一戸建て丸貸し／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186594
新宿区,北新宿３丁目,-,東京都新宿区北新宿3-1-4　Ｌｕｃｋｙ　Ｈｏｓｔｅｌ,35.7022291,139.6945077,Ｌｕｃｋｙ　Ｈｏｓｔｅｌ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186649
新宿区,百人町２丁目,-,東京都新宿区百人町2-13-19　Ｍｏｎｄａｙ　Ｈｏｔｅｌ,35.7032154,139.6989978,Ｍｏｎｄａｙ　Ｈｏｔｅｌ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186872
新宿区,北新宿１丁目,-,東京都新宿区北新宿1-2-9,35.6983831,139.6962627,ＴＯＫＹＯ　ＳＴＡＹ　Ｓｈｉｎｊｕｋｕ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187064
新宿区,大久保１丁目,-,東京都新宿区大久保1-10-21,35.7002765,139.7044302,冠京ホテル,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=188858
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-5-12　岡田ビル,35.6972087,139.6979779,岡田ビル４Ｆ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=189927
渋谷区,笹塚３丁目,-,東京都渋谷区笹塚3-8-2　ザ・スタンダードアパートメント笹塚,35.6777477,139.6691855,ブルックリンスタイルアパートメント／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190161
新宿区,南榎町２５丁目,-,東京都新宿区南榎町25-4　サウスアビタシオン,35.7018715,139.7295081,神楽坂戸建て／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190197
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-2-10　スリーゴールド東新宿ビル　3Ａ,35.69633043,139.7066143,歌舞伎町二丁目　東新宿駅２分　超便利　試合や大会　合宿、練習／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190204
新宿区,新宿５丁目,-,東京都新宿区新宿5-8-10　新宿5アドレス　503号室,35.692861,139.7089682,新宿５アドレス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190267
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-2-21　ライオンズマンション歌舞伎町1202　Ｊａｐａｎｅｓｅ-ｓｔｙｌｅ　ａｐａｒｔｍｅｎｔ　ｉｎ　Ｓｈｉｎｊｕｋｕ,35.6954721,139.7067336,新宿ダウンタウンの和風アパート、商業エリアに近い韓国通り無料／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190450
新宿区,住吉町８丁目,-,東京都新宿区住吉町8-17　ハウス曙橋,35.6931354,139.7217306,ハウス曙橋　ＨＡ１【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190946
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-7-4,35.6954289,139.7057185,ＨＯＴＥＬ　ＷーＡＲＡＭＩＳ【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163218
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-13-1,35.6964982,139.7050796,ＨＯＴＥＬ　ＷーＢＡＧＵＳ【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163223
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-12-9,35.6962066,139.7054463,ＨＯＴＥＬ　ＡＴＬＡＳ【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163263
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-12-10,35.696205,139.705545,ＨＯＴＥＬ　ＴＨＥ　ＨＯＴＥＬ【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163274
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-11-1,35.6957872,139.7050102,ＨＯＴＥＬ　Ｓｔｅｌｌａｔｅ【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163345
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-5-6,35.6970426,139.7061239,Ｄｅｓｉｇｎｅｒ’ｓ　ＨＯＴＥＬ＆ＳＰＡ　Ｊ－ＭＥＸ【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163400
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-7-12,35.6955344,139.7060545,Ｄｅｓｉｇｎｅｒ’ｓ　ＨＯＴＥＬ　Ｐｅｒｒｉｅｒ【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163401
新宿区,百人町１丁目,-,東京都新宿区百人町1-10-1,35.69984099,139.7000403,新宿ノースホテル,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5516
新宿区,片町５丁目,-,東京都新宿区片町5-3,35.69251191,139.7243302,エース・イン新宿,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=68255
新宿区,百人町２丁目,-,東京都新宿区百人町2-11-7,35.70214904,139.6989208,ＨａｒｕＨｏｔｅｌ（ハルホテル）,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=130067
新宿区,百人町１丁目,-,東京都新宿区百人町1-23-14　ソーヨービル1階,35.7000892,139.6974109,ＨＯＬＩＤＡＹ　ＶＩＥＷ　ＩＮＮ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=161055
新宿区,市谷長延寺町６丁目,-,東京都新宿区市谷長延寺町6-25,35.69406,139.734864,ホテル市ヶ谷,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180128
渋谷区,本町６丁目,-,東京都渋谷区本町6-1-17,35.68284431,139.6802892,Ｅｖｅｒｇｒｅｅｎ　Ｈｏｔｅｌ　Ｈａｔｓｕｄａｉ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180688
新宿区,新宿２丁目,-,東京都新宿区新宿2丁目15‐14,35.6912288,139.7088635,準備中,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=193195
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-29-2,35.6966926,139.7033131,ホテルラピア【大人専用１８禁・ハピホテ提携】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163342
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-8,35.70062833,139.7490639,ホテルメトロポリタン　エドモント,4.38,4576,666,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=391
千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-9,35.69838186,139.7677346,お茶の水ホテルジュラク,4.37,5751,243,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8290
新宿区,新小川町,-,東京都新宿区新小川町4番１１号,35.70563124,139.7433224,ヴィアイン飯田橋後楽園（ＪＲ西日本グループ）,4.33,1721,295,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166431
千代田区,二番町,-,東京都千代田区二番町2,35.68688235,139.7375654,東京グリーンパレス,4.17,2137,238,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=72718
千代田区,麹町１丁目,-,東京都千代田区麹町1丁目10－3,35.68550208,139.7423456,ダイヤモンドホテル,3.71,8129,303,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2447
千代田区,神田小川町３丁目,-,東京都千代田区神田小川町3-24-9,35.69560982,139.762849,お茶の水ホテル昇龍館,4.61,2143,42,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=74604
千代田区,九段北１丁目,-,東京都千代田区九段北1-7-1,35.69694271,139.751911,京王プレッソイン東京九段下,4.18,2177,126,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=74698
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-4-6,35.70107476,139.747753,アパホテル〈飯田橋駅前〉,4.14,596,163,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158791
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋1-4-7,35.6982139,139.7494962,アパホテル〈東京九段下〉,4.18,1121,139,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=135913
千代田区,九段北４丁目,-,東京都千代田区九段北4-2-25,35.69180679,139.7374263,アルカディア市ヶ谷,4.21,1376,87,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=10766
千代田区,神田三崎町１丁目,-,東京都千代田区神田三崎町1-1-12,35.70100906,139.7568298,東急ステイ水道橋,4.14,1737,155,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=67160
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-11-4,35.7025451,139.7498093,ｔｏｇｇｌｅ　ｈｏｔｅｌ　ｓｕｉｄｏｂａｓｈｉ（トグルホテル水道橋）,4.31,188,84,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182121
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-19-7,35.6952028,139.760328,相鉄フレッサイン　御茶ノ水神保町,4.18,629,130,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147557
千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-10-6,35.69729034,139.7684485,ホテルマイステイズ御茶ノ水（２０２４年１０月１日リニューアル）,3.98,2314,142,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=56917
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-1-4,35.70030682,139.7482373,アパホテル〈飯田橋駅南〉,4.1,386,107,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164802
千代田区,一番町２３丁目,-,東京都千代田区一番町23-1,35.68685469,139.7421206,ホテルモントレ半蔵門,3.95,5005,340,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=52639
新宿区,新小川町３丁目,-,東京都新宿区新小川町3-26,35.70543595,139.7426142,ホテルマイステイズ飯田橋（旧：フレックステイイン飯田橋）,3.75,845,68,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28095
千代田区,神田三崎町１丁目,-,東京都千代田区神田三崎町1-1-16,35.70053133,139.7566882,庭のホテル　東京,4.46,2252,229,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=78211
千代田区,西神田２丁目,-,東京都千代田区西神田2-4-4,35.69781769,139.7545274,住友不動産ホテル　ヴィラフォンテーヌ東京九段下,3.81,973,143,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80755
千代田区,外神田５丁目,-,東京都千代田区外神田5-3-3,35.7048315,139.7722658,アパホテル〈上野広小路〉,4.34,210,215,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179594
千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町2-22-17,35.70234161,139.7524928,ｓｅｑｕｅｎｃｅ　ＳＵＩＤＯＢＡＳＨＩ,4.21,307,119,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181148
千代田区,神田小川町３丁目,-,東京都千代田区神田小川町3-1-22,35.69460138,139.7621748,アパホテル〈神田神保町駅東〉,4.36,693,187,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147585
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-30,35.69702621,139.758491,住友不動産ホテル　ヴィラフォンテーヌ東京神保町,4.17,524,72,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80760
