,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,NAVITIME,,,,,,,,,,,,
,年次,2025/2/5 取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,（2022年度：3590件、2023年度：3645件、2024年度：3652件）,,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,千代田区,神田花岡町秋葉原駅前,-,東京都千代田区神田花岡町 秋葉原駅前,35.6989391,139.7736511,秋葉原駅前,21,0.047619048,首都圏-京阪神,さくら高速バス(高速バス),京都駅八条口/ヨドバシ梅田タワー前バスターミナル方面,,バス停
,千代田区,神田花岡町秋葉原駅前,-,東京都千代田区神田花岡町 秋葉原駅前,35.6989391,139.7736511,秋葉原駅前,21,0.047619048,ＶＩＰライナー１・２便,ＶＩＰライナー(高速バス),ＶＩＰラウンジなんば方面,,バス停
,千代田区,神田花岡町秋葉原駅前,-,東京都千代田区神田花岡町 秋葉原駅前,35.6989391,139.7736511,秋葉原駅前,21,0.047619048,ＶＩＰライナー名古屋３便〔埼玉経由〕,ＶＩＰライナー(高速バス),ＶＩＰラウンジ名古屋駅西口方面,,バス停
,千代田区,神田花岡町秋葉原駅前,-,東京都千代田区神田花岡町 秋葉原駅前,35.6989391,139.7736511,秋葉原駅前,21,0.047619048,ＶＩＰライナー河口湖便,ＶＩＰライナー(高速バス),富士大石ハナテラス方面,,バス停
,千代田区,神田花岡町秋葉原駅前,-,東京都千代田区神田花岡町 秋葉原駅前,35.6989391,139.7736511,秋葉原駅前,21,0.047619048,秋葉原ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,神田花岡町秋葉原駅前,-,東京都千代田区神田花岡町 秋葉原駅前,35.6989391,139.7736511,秋葉原駅前,21,0.047619048,銚子-成田-京都-なんば〔なんば行〕,高速バス,京都駅八条口/湊町バスターミナル〔ＯＣＡＴ〕方面,,バス停
,千代田区,飯田橋４丁目９?５飯田橋駅,-,東京都千代田区飯田橋４丁目９?５ 飯田橋駅,35.70182,139.7458,飯田橋駅前,3,0.333333333,飯６４(小滝橋車庫前-九段下),都営バス,九段下（バス）方面,,バス停
,千代田区,飯田橋４丁目９?５飯田橋駅,-,東京都千代田区飯田橋４丁目９?５ 飯田橋駅,35.70182,139.7458,飯田橋駅前,3,0.333333333,飯６４(九段下-小滝橋車庫前),都営バス,小滝橋車庫前方面,,バス停
,千代田区,飯田橋４丁目９?５飯田橋駅,-,東京都千代田区飯田橋４丁目９?５ 飯田橋駅,35.70182,139.7458,飯田橋駅前,3,0.333333333,富士見・神保町ルート,風ぐるま(千代田区),いきいきプラザ一番町/御茶ノ水駅前方面,,バス停
,千代田区,飯田橋１丁目５?６協和西ビル2階,-,東京都千代田区飯田橋１丁目５?６ 協和西ビル 2階,35.6985298,139.749077,飯田橋一丁目,2,0.5,飯６４(小滝橋車庫前-九段下),都営バス,九段下（バス）方面,,バス停
,千代田区,飯田橋１丁目５?６協和西ビル2階,-,東京都千代田区飯田橋１丁目５?６ 協和西ビル 2階,35.6985298,139.749077,飯田橋一丁目,2,0.5,飯６４(九段下-小滝橋車庫前),都営バス,小滝橋車庫前方面,,バス停
,千代田区,五番町市ヶ谷駅前,-,東京都千代田区五番町 市ヶ谷駅前,35.6902853,139.7355883,市ヶ谷駅前,3,0.333333333,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,千代田区,五番町市ヶ谷駅前,-,東京都千代田区五番町 市ヶ谷駅前,35.6902853,139.7355883,市ヶ谷駅前,3,0.333333333,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,千代田区,五番町市ヶ谷駅前,-,東京都千代田区五番町 市ヶ谷駅前,35.6902853,139.7355883,市ヶ谷駅前,3,0.333333333,麹町ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,岩本町３丁目１０岩本町駅前,-,東京都千代田区岩本町３丁目１０ 岩本町駅前,35.69553,139.7765,岩本町駅前,1,1,秋２６,都営バス,葛西駅前方面,,バス停
,千代田区,岩本町１丁目９?２BizSquare神田１F,-,東京都千代田区岩本町１丁目９?２ Biz Square 神田 １F,35.69266,139.7774,岩本町一丁目,2,0.5,秋２６,都営バス,秋葉原駅前方面,,バス停
,千代田区,岩本町１丁目９?２BizSquare神田１F,-,東京都千代田区岩本町１丁目９?２ Biz Square 神田 １F,35.69266,139.7774,岩本町一丁目,2,0.5,内神田ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,内神田１丁目１３?５,-,東京都千代田区内神田１丁目１３?５,35.69128,139.7647,内神田一丁目,1,1,東４３,都営バス,東京駅丸の内北口方面,,バス停
,千代田区,内幸町１丁目３内幸町,-,東京都千代田区内幸町１丁目３ 内幸町,35.6698,139.755776,内幸町,2,0.5,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,千代田区,内幸町１丁目３内幸町,-,東京都千代田区内幸町１丁目３ 内幸町,35.6698,139.755776,内幸町,2,0.5,東98,東急バス,清水（東京都）方面,東京駅丸の内南口方面,バス停
,千代田区,大手町１丁目７?１読売新聞ビル13F,大丸有,東京都千代田区大手町１丁目７?１ 読売新聞ビル 13F,35.6870985,139.764569,大手町(東京都),1,1,東４３,都営バス,東京駅丸の内北口方面,荒川土手方面,バス停
,千代田区,湯島１丁目５御茶ノ水駅前,-,東京都文京区湯島１丁目５ 御茶ノ水駅前,35.700465,139.764578,御茶ノ水駅前,5,0.2,東４３,都営バス,東京駅丸の内北口方面,荒川土手方面,バス停
,千代田区,湯島１丁目５御茶ノ水駅前,-,東京都文京区湯島１丁目５ 御茶ノ水駅前,35.700465,139.764578,御茶ノ水駅前,5,0.2,茶５１(駒込駅南口-秋葉原駅前),都営バス,秋葉原駅前方面,駒込駅南口方面,バス停
,千代田区,湯島１丁目５御茶ノ水駅前,-,東京都文京区湯島１丁目５ 御茶ノ水駅前,35.700465,139.764578,御茶ノ水駅前,5,0.2,茶０７,都営バス,東大構内方面,,バス停
,千代田区,湯島１丁目５御茶ノ水駅前,-,東京都文京区湯島１丁目５ 御茶ノ水駅前,35.700465,139.764578,御茶ノ水駅前,5,0.2,本郷・湯島ルート〔天神下方面〕,Bーぐる(文京区),天神下（東京都）/春日一丁目（東京都）方面,,バス停
,千代田区,湯島１丁目５御茶ノ水駅前,-,東京都文京区湯島１丁目５ 御茶ノ水駅前,35.700465,139.764578,御茶ノ水駅前,5,0.2,富士見・神保町ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,霞が関２丁目１?２霞ケ関駅,-,東京都千代田区霞が関２丁目１?２ 霞ケ関駅,35.6742586,139.751153,霞が関(東京都),1,1,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,千代田区,神田鍛冶町３丁目３?４,-,東京都千代田区神田鍛冶町３丁目３?４,35.69376,139.7709,神田駅前,1,1,秋２６,都営バス,秋葉原駅前方面,葛西駅前方面,バス停
,千代田区,神田錦町３丁目神田錦町,-,東京都千代田区神田錦町３丁目 神田錦町,35.69315,139.7611,神田錦町,2,0.5,東４３,都営バス,東京駅丸の内北口方面,荒川土手方面,バス停
,千代田区,神田錦町３丁目神田錦町,-,東京都千代田区神田錦町３丁目 神田錦町,35.69315,139.7611,神田錦町,2,0.5,内神田ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,内神田１丁目１?１,-,東京都千代田区内神田１丁目１?１,35.6894994,139.7643634,神田橋(東京都),1,1,東４３,都営バス,東京駅丸の内北口方面,荒川土手方面,バス停
,千代田区,九段北２丁目１九段上,-,東京都千代田区九段北２丁目１ 九段上,35.69422,139.7458,九段上,2,0.5,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,千代田区,九段北２丁目１九段上,-,東京都千代田区九段北２丁目１ 九段上,35.69422,139.7458,九段上,2,0.5,麹町ルート,風ぐるま(千代田区),四谷駅前方面,,バス停
,千代田区,九段北１丁目１３?１９九段下駅,-,東京都千代田区九段北１丁目１３?１９ 九段下駅,35.69554,139.7519,九段下,4,0.25,高７１,都営バス,高田馬場駅前方面,,バス停
,千代田区,九段北１丁目１３?１９九段下駅,-,東京都千代田区九段北１丁目１３?１９ 九段下駅,35.69554,139.7519,九段下,4,0.25,飯６４(九段下-小滝橋車庫前),都営バス,小滝橋車庫前方面,,バス停
,千代田区,九段北１丁目１３?１９九段下駅,-,東京都千代田区九段北１丁目１３?１９ 九段下駅,35.69554,139.7519,九段下,4,0.25,秋葉原ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,九段北１丁目１３?１９九段下駅,-,東京都千代田区九段北１丁目１３?１９ 九段下駅,35.69554,139.7519,九段下,4,0.25,内神田ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,九段南３丁目８九段三丁目,-,東京都千代田区九段南３丁目８ 九段三丁目,35.692939,139.742632,九段三丁目,1,1,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,千代田区,千代田１警視庁前,-,東京都千代田区千代田１ 警視庁前,35.67745,139.752,警視庁前,1,1,都０３,都営バス,東京駅丸の内北口/ホテルマリナーズコート東京前方面,四谷駅方面,バス停
,千代田区,麹町２丁目４?１麹町大通りビル,-,東京都千代田区麹町２丁目４?１ 麹町大通りビル,35.6846636,139.740614,麹町二丁目,3,0.333333333,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,千代田区,麹町２丁目４?１麹町大通りビル,-,東京都千代田区麹町２丁目４?１ 麹町大通りビル,35.6846636,139.740614,麹町二丁目,3,0.333333333,都０３,都営バス,東京駅丸の内北口/ホテルマリナーズコート東京前方面,四谷駅方面,バス停
,千代田区,麹町２丁目４?１麹町大通りビル,-,東京都千代田区麹町２丁目４?１ 麹町大通りビル,35.6846636,139.740614,麹町二丁目,3,0.333333333,麹町ルート,風ぐるま(千代田区),四谷駅前方面,,バス停
,千代田区,麹町４丁目５?６,-,東京都千代田区麹町４丁目５?６,35.6837634,139.7364561,麹町四丁目,4,0.25,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,千代田区,麹町４丁目５?６,-,東京都千代田区麹町４丁目５?６,35.6837634,139.7364561,麹町四丁目,4,0.25,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,千代田区,麹町４丁目５?６,-,東京都千代田区麹町４丁目５?６,35.6837634,139.7364561,麹町四丁目,4,0.25,都０３,都営バス,東京駅丸の内北口/ホテルマリナーズコート東京前方面,四谷駅方面,バス停
,千代田区,麹町４丁目５?６,-,東京都千代田区麹町４丁目５?６,35.6837634,139.7364561,麹町四丁目,4,0.25,麹町ルート,風ぐるま(千代田区),四谷駅前方面,千代田区役所方面,バス停
,千代田区,麹町５丁目１,-,東京都千代田区麹町５丁目１,35.6838221,139.7342276,麹町五丁目,3,0.333333333,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,千代田区,麹町５丁目１,-,東京都千代田区麹町５丁目１,35.6838221,139.7342276,麹町五丁目,3,0.333333333,都０３,都営バス,東京駅丸の内北口/ホテルマリナーズコート東京前方面,四谷駅方面,バス停
,千代田区,麹町５丁目１,-,東京都千代田区麹町５丁目１,35.6838221,139.7342276,麹町五丁目,3,0.333333333,麹町ルート,風ぐるま(千代田区),四谷駅前方面,千代田区役所方面,バス停
,千代田区,永田町１丁目７?１国会議事堂前駅,-,東京都千代田区永田町１丁目７?１ 国会議事堂前駅,35.6738959,139.7449634,国会議事堂前〔都営バス〕,1,1,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,千代田区,大手町２丁目１?１大手町駅,大丸有,東京都千代田区大手町２丁目１?１ 大手町駅,35.68386,139.7695,呉服橋,8,0.125,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
,千代田区,大手町２丁目１?１大手町駅,大丸有,東京都千代田区大手町２丁目１?１ 大手町駅,35.68386,139.7695,呉服橋,8,0.125,メトロリンク日本橋,日の丸自動車,ＪＲ新日本橋駅［中外製薬前］/東京駅八重洲口〔メトロリンク日本橋〕方面,,バス停
,千代田区,大手町２丁目１?１大手町駅,大丸有,東京都千代田区大手町２丁目１?１ 大手町駅,35.68386,139.7695,呉服橋,8,0.125,晴海ライナー〔トリトンスクエア-高島屋〕,日立自動車交通,日本橋高島屋/晴海トリトンスクエア〔晴海ライナー〕方面,,バス停
,千代田区,大手町２丁目１?１大手町駅,大丸有,東京都千代田区大手町２丁目１?１ 大手町駅,35.68386,139.7695,呉服橋,8,0.125,北循環〔中央区役所→浜町駅〕,江戸バス(中央区),浜町駅［明治座前］/水天宮前（中央区）方面,,バス停
,千代田区,神田神保町２丁目１０?１１,-,東京都千代田区神田神保町２丁目１０?１１,35.696966,139.7562635,神保町,1,1,都０２乙(一ツ橋),都営バス,一ツ橋（東京都）方面,富坂上方面,バス停
,千代田区,神田神保町２丁目神保町二丁目,-,東京都千代田区神田神保町２丁目 神保町二丁目,35.696776,139.757674,神保町二丁目,1,1,都０２乙(一ツ橋),都営バス,一ツ橋（東京都）方面,富坂上方面,バス停
,千代田区,神田三崎町２丁目９水道橋駅前,-,東京都千代田区神田三崎町２丁目９ 水道橋駅前,35.701157,139.755253,水道橋駅前,2,0.5,都０２乙(一ツ橋),都営バス,一ツ橋（東京都）方面,富坂上方面,バス停
,千代田区,神田三崎町２丁目９水道橋駅前,-,東京都千代田区神田三崎町２丁目９ 水道橋駅前,35.701157,139.755253,水道橋駅前,2,0.5,富士見・神保町ルート,風ぐるま(千代田区),千代田区役所方面,,バス停
,千代田区,有楽町２丁目５数寄屋橋,大丸有,東京都千代田区有楽町２丁目５ 数寄屋橋,35.6732308,139.7623932,数寄屋橋,5,0.2,都０３,都営バス,東京駅丸の内北口/ホテルマリナーズコート東京前方面,四谷駅方面,バス停
,千代田区,有楽町２丁目５数寄屋橋,大丸有,東京都千代田区有楽町２丁目５ 数寄屋橋,35.6732308,139.7623932,数寄屋橋,5,0.2,都０４,都営バス,豊海水産埠頭方面,,バス停
,千代田区,有楽町２丁目５数寄屋橋,大丸有,東京都千代田区有楽町２丁目５ 数寄屋橋,35.6732308,139.7623932,数寄屋橋,5,0.2,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,,バス停
,千代田区,有楽町２丁目５数寄屋橋,大丸有,東京都千代田区有楽町２丁目５ 数寄屋橋,35.6732308,139.7623932,数寄屋橋,5,0.2,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,,バス停
,千代田区,有楽町２丁目５数寄屋橋,大丸有,東京都千代田区有楽町２丁目５ 数寄屋橋,35.6732308,139.7623932,数寄屋橋,5,0.2,深夜１３,都営バス,有明一丁目方面,,バス停
,千代田区,神田須田町１丁目11?１２?７,-,東京都千代田区神田須田町１丁目11?１２?７,35.6953986,139.7709587,須田町,1,1,秋２６,都営バス,秋葉原駅前方面,葛西駅前方面,バス停
,千代田区,神田小川町３丁目駿河台下,-,東京都千代田区神田小川町３丁目 駿河台下,35.6949134,139.7613429,駿河台下,3,0.333333333,東４３,都営バス,東京駅丸の内北口方面,荒川土手方面,バス停
,千代田区,神田小川町３丁目駿河台下,-,東京都千代田区神田小川町３丁目 駿河台下,35.6949134,139.7613429,駿河台下,3,0.333333333,内神田ルート,風ぐるま(千代田区),かんだ連雀/岩本町ほほえみプラザ方面,,バス停
,千代田区,神田小川町３丁目駿河台下,-,東京都千代田区神田小川町３丁目 駿河台下,35.6949134,139.7613429,駿河台下,3,0.333333333,富士見・神保町ルート,風ぐるま(千代田区),御茶ノ水駅前/千代田区役所方面,,バス停
,千代田区,外神田２丁目７?１開花ビル,-,東京都千代田区外神田２丁目７?１ 開花ビル,35.7014188,139.7680833,外神田二丁目,4,0.25,茶５１(駒込駅南口-秋葉原駅前),都営バス,駒込駅南口方面,,バス停
,千代田区,外神田２丁目７?１開花ビル,-,東京都千代田区外神田２丁目７?１ 開花ビル,35.7014188,139.7680833,外神田二丁目,4,0.25,茶５１(本郷二丁目-御茶ノ水駅前),都営バス,御茶ノ水駅前方面,,バス停
