指標名,スポーツ施設,,,,,,
出典,NAVITIME,,,,,,
年次,2023/1/17 取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,（2020年度：423件、2021年度：912件、2022年度：959件）,,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
新宿区,西新宿八丁目,-,東京都新宿区西新宿8-3-32 カーメルI 102・103,GSレーニング,スポーツクラブ/フィットネスクラブ,35.696316,139.694508
新宿区,神楽坂三丁目,-,東京都新宿区神楽坂3-6 丸岡ビル 3F,zen place yoga(ゼン プレイス ヨガ) 神楽坂,スポーツクラブ/フィットネスクラブ,35.701172,139.740438
新宿区,四谷坂町,-,"東京都新宿区四谷坂町9-9 三廣ビル1,2F",ゴルフパフォーマンス 新宿四谷店,ゴルフ練習場,35.690968,139.72858
新宿区,西新宿三丁目,-,東京都新宿区西新宿3-1-5 新宿嘉泉ビル B1,ゴルフパフォーマンス 新宿365店,ゴルフ練習場,35.687266,139.694687
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1-17 小松ビル B2F,ファイトフィット 新宿東口駅前,スポーツクラブ/フィットネスクラブ,35.693939,139.701169
新宿区,高田馬場二丁目,-,東京都新宿区高田馬場2-1-2 TOHMA 高田馬場 1F,ハイアルチ高田馬場スタジオ,スポーツクラブ/フィットネスクラブ,35.711743,139.709628
新宿区,原町三丁目,-,東京都新宿区原町3-7-1,ゴルファーズ・ラボ 若松河田店,ゴルフ練習場,35.69963,139.722474
新宿区,西新宿三丁目,-,東京都新宿区西新宿3-7-1-2 パークハイアット東京 45-47F,CLUB ON THE PARK(クラブオンザパーク),スポーツクラブ/フィットネスクラブ,35.685772,139.691058
新宿区,四谷二丁目,-,東京都新宿区四谷2-11 アシストビル 3F,インドアゴルフスクール フィットイン 四谷店,ゴルフ練習場,35.687287,139.72437
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-8-1 新宿オークタワー 2F,マイゴルフスタイル新宿,ゴルフ練習場,35.693931,139.690542
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,有賀園ゴルフスクール プログレス 小田急百貨店新宿店,スポーツスクール/体験,35.692539,139.698629
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-20-11 西新宿AIビル B1F,Private Gym Dand.A(プライベ-ト ジム ダンドエ-) 新宿本店,スポーツクラブ/フィットネスクラブ,35.694562,139.695585
新宿区,神楽坂六丁目,-,東京都新宿区神楽坂6-8 SUNMALL TOWA 2F,Apple GYM(アップルジム) 神楽坂店,スポーツクラブ/フィットネスクラブ,35.702549,139.73785
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-1-4 ゼンコウビル5F,Apple GYM(アップルジム) 新宿店,スポーツクラブ/フィットネスクラブ,35.694082,139.69914
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-6-2 ヒルトン東京 5F,ジンジテニスセンター,テニススクール,35.692583,139.691189
新宿区,西落合三丁目,-,東京都新宿区西落合3丁目7-22,落合ゴルフガーデン,ゴルフ練習場,35.724174,139.681985
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町3-2 西練習場 3F,Roots golf school(ルーツ ゴルフ スクール) 神宮外苑校,スポーツスクール/体験,35.675477,139.715605
新宿区,高田馬場三丁目,-,東京都新宿区高田馬場3-12-2,ゴルファーレ高田馬場,ゴルフ練習場,35.713334,139.701229
新宿区,市谷本村町,-,東京都新宿区市谷本村町1-1,エスフォルタ市ヶ谷,スポーツクラブ/フィットネスクラブ,35.691097,139.732911
新宿区,喜久井町,-,東京都新宿区喜久井町20,少林寺流拳行館空手道総本部,スポーツスクール/体験,35.703618,139.722095
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-6-2 ヒルトン東京 3F,JINJI GOLF(ジンジ ゴルフ),ゴルフ練習場,35.692583,139.691189
新宿区,神楽坂三丁目,-,東京都新宿区神楽坂3-1 松本ハイツ 303号室,Apple GYM(アップルジム) 飯田橋店,スポーツクラブ/フィットネスクラブ,35.701993,139.740953
新宿区,四谷坂町,-,東京都新宿区四谷坂町9-9 三廣ビル1F,ゴルフパフォーマンス 新宿四谷店,ゴルフ練習場,35.690968,139.72858
新宿区,新宿五丁目,-,東京都新宿区新宿5-10-2 KKビル 4F,パーソナルトレーニングジム ティーバランス新宿三丁目店,スポーツクラブ/フィットネスクラブ,35.691972,139.70834
新宿区,北新宿二丁目,-,東京都新宿区北新宿2-2-22 新宿Y'sビル 101号室,パーソナルトレーニングジム ティーバランス西新宿店,スポーツクラブ/フィットネスクラブ,35.697841,139.689921
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4-11-13 アート第一ビル 2B,Apple GYM(アップルジム)高田馬場店,スポーツクラブ/フィットネスクラブ,35.713146,139.702186
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-12-16 天空MURAビル 1007,TRAIM(トライム),スポーツクラブ/フィットネスクラブ,35.693343,139.688669
新宿区,新宿五丁目,-,東京都新宿区新宿5-15-6 新宿光陽ビル 1F,SMART SHOTS(スマート ショット) 新宿,ゴルフ場,35.693988,139.707133
新宿区,四谷三丁目,-,東京都新宿区四谷3丁目11,極真会館四谷・飯田橋道場,スポーツスクール/体験,35.6881,139.719098
新宿区,新小川町,-,東京都新宿区新小川町9-20,全世界空手道連盟新極真会総本部道場(NPO法人),スポーツスクール/体験,35.705639,139.741552
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町11-1,神宮外苑フットサルクラブ千駄ヶ谷コート,スポーツ施設/運動公園,35.680188,139.714993
新宿区,若松町,-,東京都新宿区若松町17-18,合気道学校,スポーツ施設/運動公園,35.699135,139.714235
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町3-2,カワナミゴルフスクール神宮,スポーツスクール/体験,35.675477,139.715605
新宿区,西新宿七丁目,-,東京都新宿区西新宿7丁目4-3,住地ゴルフスクール 新宿西校,スポーツスクール/体験,35.695791,139.698596
新宿区,下落合二丁目,-,東京都新宿区下落合2-14-22,財団法人波多野ファミリスクール,スポーツスクール/体験,35.718847,139.705138
新宿区,新宿一丁目,-,東京都新宿区新宿1丁目17-1,WITH新宿店,スポーツスクール/体験,35.689215,139.711847
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-29-22,ブルーサブ,スポーツスクール/体験,35.710338,139.704161
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-6-6,インパクト,スポーツ施設/運動公園,35.697829,139.697739
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-13-14,フォルツァサイクル&ランナーズステーション,スポーツクラブ/フィットネスクラブ,35.690264,139.687209
新宿区,新小川町,-,東京都新宿区新小川町9-27,HoneyTrap,スポーツクラブ/フィットネスクラブ,35.704696,139.741792
新宿区,北新宿一丁目,-,東京都新宿区北新宿1丁目6-21,ヌンサヤームジム,スポーツ施設/運動公園,35.700377,139.695784
新宿区,新宿四丁目,-,東京都新宿区新宿4-3-17,黄金比率ダイエット研究所,スポーツスクール/体験,35.688587,139.703862
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-29-22,ダイビングショップブルーサブ,スポーツスクール/体験,35.710338,139.704161
新宿区,岩戸町,-,東京都新宿区岩戸町14,極真館・神楽坂道場,スポーツスクール/体験,35.701103,139.737005
新宿区,上落合二丁目,-,東京都新宿区上落合2-28-8,仙元館,スポーツスクール/体験,35.711121,139.685433
新宿区,新宿四丁目,-,東京都新宿区新宿4-1-22,ボクシングクラブ新宿,スポーツクラブ/フィットネスクラブ,35.688491,139.702685
新宿区,上落合三丁目,-,東京都新宿区上落合3丁目23-17,極真会館東京城西支部落合・東中野道場,スポーツスクール/体験,35.710448,139.682643
新宿区,新宿一丁目,-,東京都新宿区新宿1-4-13,MONKEYGYM,スポーツ施設/運動公園,35.688183,139.711601
新宿区,神楽坂三丁目,-,東京都新宿区神楽坂3丁目6,ピラティススタイル神楽坂,スポーツスクール/体験,35.70099,139.740408
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-1-7,加圧トレーニングONE’s,スポーツクラブ/フィットネスクラブ,35.690748,139.686891
新宿区,四谷坂町,-,東京都新宿区四谷坂町9-9,ゴルフパフォーマンス新宿店,スポーツスクール/体験,35.690968,139.72858
新宿区,西新宿七丁目,-,東京都新宿区西新宿7丁目8-13,BASIピラティス新宿スタジオ,スポーツスクール/体験,35.695497,139.698177
新宿区,高田馬場三丁目,-,東京都新宿区高田馬場3-3-22,山手卓球場,スポーツ施設/運動公園,35.714269,139.702756
新宿区,新宿三丁目,-,東京都新宿区新宿3-11-9,セイプス 新宿東口店,スポーツクラブ/フィットネスクラブ,35.691914,139.706545
新宿区,四谷四丁目,-,東京都新宿区四谷4丁目25,TOTALGOLFFITNESS,スポーツクラブ/フィットネスクラブ,35.689424,139.71603
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目16-10,サンドウェーブ,スポーツスクール/体験,35.689192,139.697629
新宿区,四谷四丁目,-,東京都新宿区四谷4丁目9-12,みらいじま(NPO法人),スポーツスクール/体験,35.687947,139.71608
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町3-2,カワナミゴルフスクール,スポーツスクール/体験,35.675477,139.715605
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目16-9,ゴルフステーション新宿,スポーツスクール/体験,35.689028,139.697778
新宿区,神楽坂二丁目,-,東京都新宿区神楽坂2丁目10,帝拳ボクシングジム,スポーツ施設/運動公園,35.700981,139.74234
新宿区,四谷二丁目,-,東京都新宿区四谷2丁目10,コスモス,スポーツクラブ/フィットネスクラブ,35.687619,139.725074
新宿区,神楽坂四丁目,-,東京都新宿区神楽坂4丁目3,ジョイン(Joyn)Beauty&Conditioning,スポーツクラブ/フィットネスクラブ,35.701806,139.74003
新宿区,新宿一丁目,-,東京都新宿区新宿1丁目19-6,心身健康倶楽部新宿御苑店,スポーツクラブ/フィットネスクラブ,35.689625,139.712379
新宿区,四谷一丁目,-,東京都新宿区四谷1丁目,ジェクサー・フィットネスクラブ四谷,スポーツクラブ/フィットネスクラブ,35.685373,139.7288
新宿区,西新宿七丁目,-,東京都新宿区西新宿7丁目9-6,わたしのゴルフ西新宿店,スポーツスクール/体験,35.694767,139.698051
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目18-1,わたしのゴルフ目白店,ゴルフ練習場,35.722777,139.70455
新宿区,築地町,-,東京都新宿区築地町20-2,クリードパフォーマンス神楽坂店,スポーツクラブ/フィットネスクラブ,35.705573,139.735625
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4丁目1-7,わたしのゴルフ高田馬場店,ゴルフ練習場,35.710182,139.702525
新宿区,西新宿七丁目,-,東京都新宿区西新宿7丁目3-1,UrbanBaseCamp新宿,スポーツ施設/運動公園,35.695847,139.698915
新宿区,山吹町,-,東京都新宿区山吹町293,山吹町インドアゴルフJOY,スポーツスクール/体験,35.707223,139.731543
江東区,木場六丁目,-,東京都江東区木場6丁目2-6,フジゴルフセンター,ゴルフ練習場,35.666125,139.807223
江東区,豊洲六丁目,-,東京都江東区豊洲6-4-2,新豊洲Brillia(ブリリア)ランニングスタジアム,スポーツ施設/運動公園,35.648262,139.786157
江東区,北砂一丁目,-,東京都江東区北砂1-2-9,江東区スポ-ツ会館,スポーツ施設/運動公園,35.684168,139.821661
江東区,越中島一丁目,-,東京都江東区越中島1-2-18,深川スポーツセンター,スポーツ施設/運動公園,35.670465,139.791659
江東区,夢の島一丁目,-,東京都江東区夢の島1-1-1,夢の島総合運動場,スポーツ施設/運動公園,35.650197,139.82342
江東区,有明二丁目,-,東京都江東区有明2-3-5,有明スポ-ツセンタ-,スポーツ施設/運動公園,35.633271,139.7839
江東区,辰巳二丁目,-,東京都江東区辰巳2丁目1-35,辰巳の森海浜公園ラグビー練習場,スポーツ施設/運動公園,35.648464,139.815672
江東区,平野三丁目,-,東京都江東区平野3-2-20,江東区 深川北スポーツセンター,スポーツ施設/運動公園,35.676912,139.805235
江東区,有明二丁目,-,東京都江東区有明2-2-22,有明コロシアム,スポーツ施設/運動公園,35.635964,139.786996
江東区,夢の島二丁目,-,東京都江東区夢の島2-1-3,BumB東京スポーツ文化館,スポーツ施設/運動公園,35.650222,139.830575
江東区,夢の島二丁目,-,東京都江東区夢の島2丁目1番4号,夢の島公園アーチェリー場,スポーツ施設/運動公園,35.649468,139.828556
江東区,若洲三丁目,-,東京都江東区若洲3丁目1-2,若洲海浜公園サイクリングコース,スポーツ施設/運動公園,35.629196,139.837312
江東区,青海一丁目,-,東京都江東区青海1-1-10 ダイバーシティ東京 プラザ 7F,H.L.N.A SKYGARDEN SKATEPARK(スカイガーデンスケートパーク),スケート場/スケートリンク,35.624799,139.775831
江東区,木場一丁目,-,東京都江東区木場1-5-10,TIPNESS(ティップネス) 木場店,スポーツクラブ/フィットネスクラブ,35.667357,139.803956
江東区,新砂一丁目,-,東京都江東区新砂1-6-40,メトログリーン東陽町,ゴルフ場,35.667606,139.824359
江東区,豊洲六丁目,-,東京都江東区豊洲6-1-23,MIFA Football Park(ミーファ フットボール パーク),スポーツ施設/運動公園,35.649648,139.788366
江東区,森下三丁目,-,東京都江東区森下3-12-5 丸八倉庫屋上,フットスクエア 江東・森下,スポーツ施設/運動公園,35.684495,139.802118
江東区,新砂三丁目,-,東京都江東区新砂3-9-1,新砂運動場,スポーツ施設/運動公園,35.662516,139.83548
江東区,東砂四丁目,-,東京都江東区東砂4-24-1,東砂スポ-ツセンタ-,スポーツ施設/運動公園,35.679259,139.839451
江東区,青海三丁目,-,東京都江東区青海3丁目地先,海の森水上競技場,スポーツ施設/運動公園,35.609481,139.784379
江東区,豊洲六丁目,-,東京都江東区豊洲6-4-20 Dタワー豊洲 2・3F,ASICS Sports Complex TOKYO BAY(アシックススポーツコンプレックストウキョウベイ),スポーツクラブ/フィットネスクラブ,35.647013,139.786891
江東区,有明一丁目,-,東京都江東区有明1丁目10番1号,有明体操競技場,スポーツ施設/運動公園,35.642447,139.792789
江東区,新砂一丁目,-,東京都江東区新砂1-10-5,フットサルクラブ東京 東陽町コート,スポーツ施設/運動公園,35.666022,139.824784
江東区,東雲二丁目,-,東京都江東区東雲2丁目11-2,ラモスフィールドインドアフットサル,スポーツ施設/運動公園,35.640171,139.803337
江東区,亀戸二丁目,-,東京都江東区亀戸2-1-12-4F(コモディイイダ上),スポーツクラブ&スパ ルネサンス 亀戸24,スポーツクラブ/フィットネスクラブ,35.697373,139.820043
江東区,大島三丁目,-,東京都江東区大島3-25-2,トップインドアステージ亀戸,テニススクール,35.693354,139.830684
江東区,大島五丁目,-,東京都江東区大島5丁目31-18,大島ゴルフセンター,ゴルフ練習場,35.687553,139.835553
江東区,深川一丁目,-,東京都江東区深川1丁目6-29,サマディテニスクラブ門仲,スポーツ施設/運動公園,35.6769,139.795166
江東区,辰巳二丁目,-,東京都江東区辰巳2丁目2番1号,東京アクアティクスセンター,プール,35.65141,139.815066
江東区,南砂二丁目,-,東京都江東区南砂2-6-11 スーパーイキイキ生鮮市場上 5F,VIP(ビップ)インドアテニススクール東陽町,テニススクール,35.673308,139.819824
江東区,南砂三丁目,-,東京都江東区南砂3-3-6,ゴールドジム イースト東京,スポーツクラブ/フィットネスクラブ,35.670865,139.828916
江東区,亀戸八丁目,-,東京都江東区亀戸8-22-1,亀戸スポ-ツセンタ-,スポーツ施設/運動公園,35.700217,139.836572
江東区,若洲三丁目,-,東京都江東区若洲3-1-1,若洲ヨット訓練所,スポーツスクール/体験,35.630686,139.83763
江東区,有明一丁目,-,東京都江東区有明1丁目7番,有明アーバンスポーツパーク,スポーツ施設/運動公園,35.637723,139.785338
江東区,深川一丁目,-,東京都江東区深川1丁目4-8,エムズダイビングアドベンチャー,スポーツスクール/体験,35.675846,139.795915
江東区,北砂二丁目,-,東京都江東区北砂2-16-1,スポーツクラブ ルネサンス 北砂,スポーツクラブ/フィットネスクラブ,35.684191,139.825219
江東区,東陽六丁目,-,東京都江東区東陽6-1-13,豊洲ゲートボール場,スポーツ施設/運動公園,35.674273,139.810777
江東区,深川二丁目,-,東京都江東区深川2-8-19 門前仲町さくらいビル 1F,エニタイムフィットネス 門前仲町店,スポーツクラブ/フィットネスクラブ,35.674922,139.797843
江東区,大島四丁目,-,東京都江東区大島4-7-5 1-2F,エニタイムフィットネス 大島店,スポーツクラブ/フィットネスクラブ,35.689199,139.830515
江東区,大島九丁目,-,東京都江東区大島9-3-12 2F,エニタイムフィットネス 東大島店,スポーツクラブ/フィットネスクラブ,35.690447,139.845139
江東区,亀戸二丁目,-,東京都江東区亀戸2-10-10 EKビルディングI 1F,エニタイムフィットネス 亀戸店,スポーツクラブ/フィットネスクラブ,35.700341,139.8231
江東区,木場五丁目,-,東京都江東区木場5-11-15 ウィステリア新倉 2F,エニタイムフィットネス 木場店,スポーツクラブ/フィットネスクラブ,35.669742,139.808392
江東区,森下四丁目,-,東京都江東区森下4-12-6 フレンシア菊川 1F,エニタイムフィットネス 菊川店,スポーツクラブ/フィットネスクラブ,35.686529,139.805235
江東区,東陽五丁目,-,東京都江東区東陽5-31-17 若竹ビル 2F,エニタイムフィットネス 東陽町店,スポーツクラブ/フィットネスクラブ,35.67314,139.815985
江東区,南砂六丁目,-,東京都江東区南砂6-7-15 トピレックプラザ西館 2F,エニタイムフィットネス トピレックプラザ店,スポーツクラブ/フィットネスクラブ,35.671647,139.835992
江東区,南砂二丁目,-,東京都江東区南砂2-32-1 センタービレッジ南砂 2F,エニタイムフィットネス 南砂店,スポーツクラブ/フィットネスクラブ,35.675446,139.825338
江東区,亀戸五丁目,-,東京都江東区亀戸5丁目6-1 常光ビル2F,JOYFIT24亀戸,スポーツクラブ/フィットネスクラブ,35.698385,139.827417
江東区,富岡二丁目,-,東京都江東区富岡2丁目11-18 リードシー門前仲町2F,JOYFIT24門前仲町,スポーツクラブ/フィットネスクラブ,35.669974,139.801439
江東区,東陽二丁目,-,東京都江東区東陽2-2-20,ゴールドジム 東陽町スーパーセンター,スポーツクラブ/フィットネスクラブ,35.666556,139.815945
江東区,住吉二丁目,-,東京都江東区住吉2-17-6 住吉コートクWEST 1-2階,FASTGYM24 住吉店,スポーツクラブ/フィットネスクラブ,35.690394,139.814949
江東区,豊洲二丁目,-,東京都江東区豊洲2-4-9 ららぽーと豊洲ららぽーと豊洲1CENTERPORT3F,アローズジム&ラボ ららぽーと豊洲,スポーツクラブ/フィットネスクラブ,35.655582,139.792663
江東区,豊洲二丁目,-,東京都江東区豊洲2-4-9 ららぽーと豊洲ららぽーと豊洲32F,ホットヨガスタジオLAVA ららぽーと豊洲,スポーツクラブ/フィットネスクラブ,35.655582,139.792663
江東区,亀戸四丁目,-,東京都江東区亀戸4-28-2,GODAI(ゴダイ) 亀戸校,テニススクール,35.704476,139.826258
江東区,新砂三丁目,-,東京都江東区新砂3-4-31 南砂町ショッピングセンターSUNAMO 4F,ドゥ・スポーツプラザ/ドゥ・スイミングスクール ブレダ 南砂町ショッピングセンター SUNAMO店,スポーツクラブ/フィットネスクラブ,35.665307,139.835173
江東区,亀戸五丁目,-,東京都江東区亀戸5-32-21 渡辺ビル B号室,ステップゴルフ 亀戸店,ゴルフ練習場,35.698083,139.829176
江東区,新砂一丁目,-,東京都江東区新砂1-9-21,バディスポーツ幼児園江東 バディズポーツクラブ江東,スポーツ施設/運動公園,35.666384,139.824939
江東区,豊洲二丁目,-,東京都江東区豊洲2-4-9 ららぽーと豊洲ららぽーと豊洲22F,ドゥ・スポーツプラザ ららぽーと豊洲,スポーツクラブ/フィットネスクラブ,35.655582,139.792663
江東区,亀戸七丁目,-,東京都江東区亀戸7-4-5-1F,SEA・POINT(シー ポイント),スポーツスクール/体験,35.695442,139.833474
江東区,新砂一丁目,-,東京都江東区新砂1-5-1,東京メトロ深川総合運動場,スポーツ施設/運動公園,35.663914,139.82298
江東区,夢の島三丁目,-,東京都江東区夢の島3,夢の島東少年野球場,スポーツ施設/運動公園,35.650942,139.834893
江東区,亀戸五丁目,-,東京都江東区亀戸5-1-1 アトレ亀戸内,ストレッチ専門店Dr.(ドクター)ストレッチ アトレ亀戸店,スポーツスクール/体験,35.697766,139.826498
江東区,東陽七丁目,-,東京都江東区東陽7-4-12,ボルダリングジム Fish and Bird (フィッシュアンドバード),スポーツ施設/運動公園,35.676033,139.818014
江東区,亀戸五丁目,-,東京都江東区亀戸5-1-1 アトレ亀戸内,ジェクサー・フィットネス&スパ亀戸 アトレ亀戸店,スポーツクラブ/フィットネスクラブ,35.697766,139.826498
江東区,新大橋三丁目,-,東京都江東区新大橋3-17-7,インドアゴルフ練習場 アーバンウェスト,ゴルフ練習場,35.68974,139.795825
江東区,南砂六丁目,-,東京都江東区南砂6-7-15 トピレックプラザ西館1F・2F・3F,スポーツクラブ オッソ 南砂店,スポーツクラブ/フィットネスクラブ,35.671647,139.835992
江東区,高橋,-,東京都江東区高橋13-4 1F,EveryDayGolf(エブリデイゴルフ) 森下店,ゴルフ練習場,35.685869,139.798702
江東区,深川一丁目,-,東京都江東区深川1-6-29 結城倉庫屋上,フットスクエア 門前仲町,スポーツ施設/運動公園,35.676906,139.79508
江東区,門前仲町二丁目,-,東京都江東区門前仲町2-4-11 IHビル1F,ストレッチ専門店Dr.ストレッチ 門前仲町店,スポーツスクール/体験,35.672138,139.795975
江東区,東陽二丁目,-,東京都江東区東陽2-2-20 YMCA東陽町ウェルネスセンター7F,FUTONE (フットワン) 東陽町,スポーツ施設/運動公園,35.66589,139.816043
江東区,夢の島二丁目,-,東京都江東区夢の島2-1-3 BunmB(東京スポーツ文化館),ミズノフットサルプラザBumB,スポーツ施設/運動公園,35.649747,139.829914
江東区,東砂六丁目,-,東京都江東区東砂6-6-3,山響部屋,スポーツスクール/体験,35.670603,139.84119
江東区,住吉二丁目,-,東京都江東区住吉2-5-13,アウルスポーツジム,スポーツ施設/運動公園,35.687734,139.815576
江東区,新砂三丁目,-,東京都江東区新砂3-4-31 南砂町ショッピングセンターSUNAMO 1F,Dr.ストレッチ(ドクターストレッチ) 南砂町ショッピングセンター SUNAMO店,スポーツクラブ/フィットネスクラブ,35.665307,139.835173
江東区,大島二丁目,-,東京都江東区大島2-3-14,POLUM(ポルム),スポーツクラブ/フィットネスクラブ,35.691752,139.820772
江東区,亀戸二丁目,-,東京都江東区亀戸2-10-10 EKビルディングI 1F,Anytime Fitness(エニタイム フィットネス) 亀戸店,スポーツクラブ/フィットネスクラブ,35.700341,139.8231
江東区,豊洲二丁目,-,東京都江東区豊洲2-1-21,トーヨータイヤ豊洲ドーム,スポーツ施設/運動公園,35.656604,139.792973
江東区,有明二丁目,-,東京都江東区有明2-1-8 住友不動産ショッピングシティ有明ガーデン4F,ボーネルンド あそびのせかい(ドキドキ) 住友不動産 ショッピングシティ 有明ガーデン店,スポーツ施設/運動公園,35.638113,139.792494
江東区,有明二丁目,-,東京都江東区有明2-1-8 住友不動産ショッピングシティ有明ガーデン2F,Dr.stretch(ドクター ストレッチ) 住友不動産 ショッピングシティ 有明ガーデン店,スポーツクラブ/フィットネスクラブ,35.638113,139.792494
江東区,有明一丁目,-,東京都江東区有明1-3-33,ドームアスリートハウス,スポーツクラブ/フィットネスクラブ,35.637923,139.788356
江東区,木場一丁目,-,東京都江東区木場1-5-10 深川ギャザリア内プラザ棟 4F,フジクラゴルフクラブ相談室 木場店,ゴルフ練習場,35.667007,139.804038
江東区,南砂六丁目,-,東京都江東区南砂6-7-15,ジムオルソ イオンスタイル南砂店,スポーツクラブ/フィットネスクラブ,35.671638,139.836013
江東区,森下二丁目,-,東京都江東区森下2-14-3 2F,BODY CONTROL(ボディ コントロール) 森下スタジオ,スポーツクラブ/フィットネスクラブ,35.687892,139.79955
江東区,猿江二丁目,-,東京都江東区猿江2-15-10 東京ガス深川グランド,FC東京 深川スクール,スポーツクラブ/フィットネスクラブ,35.687043,139.818438
江東区,東陽三丁目,-,東京都江東区東陽3-26-7 東陽大経ビル 1F,塩田合気道 東陽町本部道場,スポーツスクール/体験,35.670611,139.813567
江東区,毛利二丁目,-,東京都江東区毛利2-10-12,T-WALL(ティーウォール) 錦糸町店,スポーツ施設/運動公園,35.692949,139.816994
江東区,青海二丁目,-,東京都江東区青海2-6-3,FUTSALDAIBA(フットサルダイバ),スポーツ施設/運動公園,35.616015,139.777249
江東区,門前仲町一丁目,-,東京都江東区門前仲町1-13-12 HYPER MIX 2F,STARDIUM(スターディアム),スポーツクラブ/フィットネスクラブ,35.6734,139.795152
江東区,木場一丁目,-,東京都江東区木場1-5-30 イトーヨーカドー木場 2F,Dr.stretch(ドクターストレッチ) イトーヨーカドー木場店,スポーツクラブ/フィットネスクラブ,35.665584,139.804659
江東区,東陽四丁目,-,東京都江東区東陽4-6-16 東陽ビル 2F,わたしのゴルフ 東陽町店,ゴルフ練習場,35.67011,139.819403
江東区,辰巳三丁目,-,東京都江東区辰巳3-19-16,オードヴィーボールパーク,スポーツ施設/運動公園,35.643551,139.820762
江東区,亀戸一丁目,-,東京都江東区亀戸1-8-11 二見屋ビル5F,COREトレSTUDIO(コア トレ スタジオ) FSBI,スポーツクラブ/フィットネスクラブ,35.696212,139.823065
江東区,亀戸五丁目,-,東京都江東区亀戸5-5-6 ラポスタ203号,YOKO's GYM 亀戸店,スポーツクラブ/フィットネスクラブ,35.698657,139.827157
江東区,大島四丁目,-,東京都江東区大島4-8-9 2F,トライフォース柔術大島,スポーツクラブ/フィットネスクラブ,35.689296,139.831475
江東区,潮見一丁目,-,東京都江東区潮見1-1-1,潮見野球場,スポーツ施設/運動公園,35.655539,139.808965
江東区,森下一丁目,-,東京都江東区森下1-4-1 ヴィラソフィア102,【1/5オープン】パーソナルトレーニングジム かたぎり塾 森下店,スポーツクラブ/フィットネスクラブ,35.686179,139.797863
江東区,大島七丁目,-,東京都江東区大島7-38-30,コナミスポーツクラブ東大島,スポーツクラブ/フィットネスクラブ,35.690875,139.84265
江東区,新砂三丁目,-,東京都江東区新砂3-9-1,新砂運動場第一運動場,スポーツ施設/運動公園,35.662516,139.83548
江東区,南砂三丁目,-,東京都江東区南砂3-12-6 糸井ビル 201,ダイエットパートナー南砂町店,スポーツクラブ/フィットネスクラブ,35.671668,139.832204
江東区,門前仲町一丁目,-,東京都江東区門前仲町1-18-1 紺谷ビル 1F,パーソナルトレーニングジム ハーモニーボディー門前仲町,スポーツクラブ/フィットネスクラブ,35.674333,139.794267
江東区,若洲三丁目,-,東京都江東区若洲3丁目1-1,東京都立若洲海浜公園ヨット訓練所,スポーツ施設/運動公園,35.630686,139.83763
江東区,亀戸九丁目,-,東京都江東区亀戸9-37-28,亀戸中央公園多目的球技広場,スポーツ施設/運動公園,35.700112,139.837904
江東区,大島九丁目,-,東京都江東区大島9-9,大島小松川公園小サッカー場,スポーツ施設/運動公園,35.689531,139.847368
江東区,辰巳二丁目,-,東京都江東区辰巳2丁目1-35,辰巳の森海浜公園少年広場,スポーツ施設/運動公園,35.648464,139.815672
江東区,新砂三丁目,-,東京都江東区新砂3-9-1,新砂運動場ターゲットバードゴルフ,スポーツ施設/運動公園,35.662516,139.83548
江東区,新砂三丁目,-,東京都江東区新砂3-9-1,新砂運動場多目的運動広場,スポーツ施設/運動公園,35.662516,139.83548
江東区,有明二丁目,-,東京都江東区有明2丁目2-22,有明ジュニアテニスアカデミー,テニススクール,35.635964,139.786996
江東区,扇橋二丁目,-,東京都江東区扇橋2丁目3-4,DTSキックボクシングジム,スポーツ施設/運動公園,35.682826,139.815056
江東区,亀戸六丁目,-,東京都江東区亀戸6-40-8,伴流ボクシングジム,スポーツ施設/運動公園,35.695914,139.830435
江東区,亀戸五丁目,-,東京都江東区亀戸5丁目33-7,極真会館城東支部亀戸北道場,スポーツスクール/体験,35.698689,139.830196
