0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
,指標名,文化財,,,,,,,,,,,,,,,,
,出典,国指定文化財等データベース,,,,,,,,,,,,,,,,
,年次,2026/3/2取得,,,,,,,,,,,,,,,,
,URL,https://kunishitei.bunka.go.jp/,,,,,,,,,,,,,,,,
,備考,（2023年：559件、2024年：578件、2025年：579件）※所在地の記載のないもの、無形を除く,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,保管施設の名称,所有者名,管理団体又は責任者
,新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1-6-1,35.71078887,139.7181109,埴輪女子像,,国宝・重要文化財（美術工芸品）,重要文化財,考古資料,日本,古墳,19580208,,東京都（東京都）,東京都新宿区西早稲田1-6-1,早稲田大学
,新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1-6-1,35.71078887,139.7181109,礼記子本疏義巻第五十九,,国宝・重要文化財（美術工芸品）,国宝,書跡・典籍,中国,唐,,19521122,東京都（東京都）,東京都新宿区西早稲田1-6-1,早稲田大学
,新宿区,-,-,"東京都新宿区,中野区",35.72210278,139.6742028,哲学堂公園,,史跡名勝天然記念物,名勝,,,,20200310,,東京都,"東京都新宿区,中野区",
,新宿区,弁天町,-,東京都新宿区弁天町,35.70490073,139.7245948,山鹿素行墓,,史跡名勝天然記念物,史跡,,,,19430501,,東京都,新宿区弁天町,
,新宿区,市谷山伏町,-,東京都新宿区市谷山伏町,35.70059567,139.7287216,林氏墓地,,史跡名勝天然記念物,史跡,,,,19261020,,東京都,新宿区市谷山伏町,
,新宿区,北山伏町,-,東京都新宿区北山伏町2,35.69985368,139.7295728,新井家住宅主屋,,登録有形文化財(建造物),住宅,建築物,,昭和前,20130329,,東京都,東京都新宿区北山伏町2,
,新宿区,横寺町,-,東京都新宿区横寺町31-13,35.702345,139.7352119,一水寮,,登録有形文化財(建造物),住宅,建築物,,昭和中,20130329,,東京都,東京都新宿区横寺町31-13,
,新宿区,中井２丁目,-,東京都新宿区中井2-2096-18,35.71657452,139.6848429,旧島津家住宅アトリエ,,登録有形文化財(建造物),住宅,建築物,,昭和前,20110725,,東京都,東京都新宿区中井2-2096-18,
,新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3-2-41他,35.70201935,139.7405638,旧常盤家本館（石合家住宅主屋）,,登録有形文化財(建造物),産業3次,建築物,,昭和中,20111028,,東京都,東京都新宿区神楽坂3-2-41他,
,新宿区,中井２丁目,-,東京都新宿区中井2-1981-1,35.717288,139.686553,栗原家住宅稲荷社及び石鳥居,,登録有形文化財(建造物),住宅,建築物,,昭和前,20150326,,東京都,東京都新宿区中井2-1981-1,
,新宿区,中井２丁目,-,東京都新宿区中井2-1981,35.717391,139.686533,栗原家住宅蔵,,登録有形文化財(建造物),住宅,建築物,,昭和前,20150326,,東京都,東京都新宿区中井2-1981,
,新宿区,中井２丁目,-,東京都新宿区中井2-1981,35.717418,139.686665,栗原家住宅主屋,,登録有形文化財(建造物),住宅,建築物,,昭和前,20150326,,東京都,東京都新宿区中井2-1981,
,新宿区,中井２丁目,-,東京都新宿区中井2-1981-1,35.7172492,139.6868601,栗原家住宅門柱及び塀,,登録有形文化財(建造物),住宅,その他工作物,,昭和前,20150326,,東京都,東京都新宿区中井2-1981-1,
,新宿区,矢来町,-,東京都新宿区矢来町71-8他,35.70331111,139.7331111,新潮社倉庫,,登録有形文化財(建造物),産業3次,建築物,,昭和中,20250806,,東京都,東京都新宿区矢来町71-8他,
,新宿区,矢来町,-,東京都新宿区矢来町71-10他,35.70294722,139.7330472,新潮社本館,,登録有形文化財(建造物),産業3次,建築物,,昭和中,20250806,,東京都,東京都新宿区矢来町71-10他,
,新宿区,横寺町,-,東京都新宿区横寺町31-11,35.70306835,139.7351622,鈴木家住宅主屋,,登録有形文化財(建造物),住宅,建築物,,昭和前,20110725,,東京都,東京都新宿区横寺町31-11,
,新宿区,矢来町,-,東京都新宿区矢来町114,35.70392397,139.7346817,高橋建築事務所社屋,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20110725,,東京都,東京都新宿区矢来町114,
,新宿区,下落合２丁目,-,東京都新宿区下落合2-416-3他,35.71916051,139.7041067,日本バプテストキリスト教目白ヶ丘教会礼拝堂,,登録有形文化財(建造物),宗教,建築物,,昭和中,20111028,,東京都,東京都新宿区下落合2-416-3他,
,新宿区,中町,-,東京都新宿区中町34-1,35.69981057,139.7365094,宮城道雄記念館検校の間,,登録有形文化財(建造物),住宅,建築物,,昭和前,20110725,,東京都,東京都新宿区中町34-1,
,新宿区,新宿３丁目,-,東京都新宿区新宿3-114-13,35.69060833,139.7013111,安与ビル,,登録有形文化財(建造物),産業3次,建築物,,昭和後,20220217,,東京都,東京都新宿区新宿三丁目114-13,
,新宿区,矢来町,-,東京都新宿区矢来町60-1,35.70289459,139.7324471,矢来能楽堂,,登録有形文化財(建造物),文化福祉,建築物,,昭和前,20110725,,東京都,東京都新宿区矢来町60-1,
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905404,139.752059,絹本著色王昭君図〈菱田春草筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,明治,19820605,,山形県（東京都）,東京都千代田区北の丸公園３－１,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園,35.69276557,139.7525933,旧江戸城清水門,櫓門,国宝・重要文化財（建造物）,重要文化財,近世以前／城郭,,江戸前期,19610607,,東京都,東京都千代田区北の丸公園,
,千代田区,北の丸公園,-,東京都千代田区北の丸公園,35.69278731,139.7528028,旧江戸城清水門,清水門,国宝・重要文化財（建造物）,重要文化財,近世以前／城郭,,江戸前期,19610607,,東京都,東京都千代田区北の丸公園,
,千代田区,皇居外苑,-,東京都千代田区皇居外苑,35.67862284,139.753793,旧江戸城外桜田門,櫓門,国宝・重要文化財（建造物）,重要文化財,近世以前／城郭,,江戸中期,19610607,,東京都,東京都千代田区皇居外苑,
,千代田区,北の丸公園,-,東京都千代田区北の丸公園,35.69428302,139.7493702,旧江戸城田安門,田安門,国宝・重要文化財（建造物）,重要文化財,近世以前／城郭,,江戸前期,19610607,,東京都,東京都千代田区北の丸公園,
,千代田区,皇居外苑,-,東京都千代田区皇居外苑,35.67855529,139.753678,旧江戸城外桜田門,外桜田門,国宝・重要文化財（建造物）,重要文化財,近世以前／城郭,,江戸中期,19610607,,東京都,東京都千代田区皇居外苑,
,千代田区,北の丸公園,-,東京都千代田区北の丸公園,35.69405624,139.7493098,旧江戸城田安門,櫓門,国宝・重要文化財（建造物）,重要文化財,近世以前／城郭,,江戸前期,19610607,,東京都,東京都千代田区北の丸公園,
,千代田区,北の丸公園,-,東京都千代田区北の丸公園,35.68963434,139.750447,旧近衛師団司令部庁舎,,国宝・重要文化財（建造物）,重要文化財,近代／官公庁舎,,明治,19721002,,東京都,東京都千代田区北の丸公園,
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-1-2,35.67786583,139.7475769,水準原点,原点,国宝・重要文化財（建造物）,重要文化財,近代／産業・交通・土木,,明治,20191227,,東京都,東京都千代田区永田町一丁目1番地2号,
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-1-2,35.67786583,139.7475769,水準原点,掩蓋,国宝・重要文化財（建造物）,重要文化財,近代／産業・交通・土木,,明治,20191227,,東京都,東京都千代田区永田町一丁目1番地2号,
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-1-3,35.6813841,139.7660102,東京駅丸ノ内本屋,,国宝・重要文化財（建造物）,重要文化財,近代／産業・交通・土木,,大正,20030530,,東京都,東京都千代田区丸の内一丁目1番3号,
,千代田区,神田駿河台４丁目,-,東京都千代田区神田駿河台4-1-3,35.69799403,139.7655446,日本ハリストス正教会教団復活大聖堂（ニコライ堂）,,国宝・重要文化財（建造物）,重要文化財,近代／宗教,,明治,19620621,,東京都,東京都千代田区神田駿河台四丁目1番3号,
,千代田区,霞が関１丁目,虎ノ門広域,東京都千代田区霞が関1-1-1,35.67640241,139.7533893,法務省旧本館,,国宝・重要文化財（建造物）,重要文化財,近代／官公庁舎,,明治,19941227,,東京都,東京都千代田区霞が関一丁目1番1号,
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1,35.67896494,139.7616318,明治生命保険相互会社本社本館,,国宝・重要文化財（建造物）,重要文化財,近代／商業・業務,,昭和,19970529,,東京都,東京都千代田区丸の内二丁目1番1号,
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67675889,139.76111,赤楽兎文香合〈光悦作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,20120906,,東京都（東京都）,出光美術館　東京都千代田区丸の内3-1-1,出光美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,吾妻鏡（北条本）,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,室町～江戸,19930120,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.69678304,139.7632123,医心方〈巻第廿ニ／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,19330123,,東京都（東京都）,東京都千代田区神田駿河台2-9,一般財団法人石川武美記念図書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,色絵鳳凰文壺〈仁清作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,19310119,,東京都（東京都）,東京都千代田区丸の内3-1-1,財団法人出光美術館
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治生命館1f,35.6788729,139.7589654,色絵吉野山図茶壺〈仁清作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,19390527,,東京都（東京都）,千代田区丸の内2-1-1　明治生命館１F,静嘉堂文庫美術館（静嘉堂＠丸の内）
,千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-1,35.69771686,139.7617647,岩宿遺跡出土品,,国宝・重要文化財（美術工芸品）,重要文化財,考古資料,日本,旧石器,19750612,,東京都（東京都）,東京都千代田区神田駿河台1-1,明治大学
,千代田区,富士見２丁目,-,東京都千代田区富士見2-7-1,35.69569815,139.7421543,謡本〈百二十番／（車屋本）鳥養道晰筆〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,桃山,19600609,,東京都（東京都）,東京都千代田区富士見2-7-1,法政大学
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.70097188,139.7585946,絵唐津松樹文大皿,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,19770611,,東京都（東京都）,東京都千代田区神田駿河台2-9,梅澤記念館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園三ー二,35.69027778,139.7538444,江戸幕府書物方関係資料,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸時代,20181031,,東京都（東京都）,東京都千代田区北の丸公園三ー二,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,エロシェンコ像〈中村　彜筆　一九二〇年／油絵　麻布〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,大正,19770611,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67859889,139.7443289,小野蘭山関係資料,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸時代,20150904,,東京都（東京都）,東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,阿蘭陀本草和解〈野呂玄丈抄訳／〉,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19990607,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67675889,139.76111,柏木菟蒔絵料紙箱及春日野蒔絵硯箱〈小川破笠作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,20130619,,東京都（東京都）,出光美術館　東京都千代田区丸の内3-1-1,出光美術館
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治生命館1f,35.6788729,139.7589654,羯鼓催花紅葉賀図密陀絵屏風,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,19860606,,東京都（東京都）,千代田区丸の内２－１－１　明治生命館１F,静嘉堂文庫美術館（静嘉堂＠丸の内）
,千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-1,35.69771686,139.7617647,神奈川県夏島貝塚出土品,,国宝・重要文化財（美術工芸品）,重要文化財,考古資料,日本,縄文,19980630,,東京都（東京都）,千代田区神田駿河台1-1,明治大学
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,管見抄〈（第三冊欠）／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19570219,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.69056809,139.7547253,騎竜観音〈原田直次郎筆　一八九〇年／油絵　麻布〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,近代,20070608,,東京都（東京都）,東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,金銀藍絵松樹文蓋物〈尾形乾山作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,19870606,,東京都（東京都）,東京都千代田区丸の内3-1-1,財団法人出光美術館
,千代田区,富士見２丁目,-,東京都千代田区富士見2-7-1,35.69569815,139.7421543,曲舞〈三十番／（車屋本）鳥養道晰筆〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,桃山,19600609,,東京都（東京都）,東京都千代田区富士見2-7-1,法政大学
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,国絵図並郷帳,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19830606,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,元版全相平話,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,元,19550622,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,絹本著色春日権現験記絵〈高階隆兼筆／〉,,国宝・重要文化財（美術工芸品）,国宝,絵画,日本,鎌倉,20210930,20210930,東京都（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,絹本著色漁釣図〈徐祚筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,中国,南宋,19370525,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,絹本著色賢首菩薩図〈菱田春草筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,明治,19790606,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,絹本著色更衣美人図〈喜多川歌麿筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19990607,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,絹本著色十王図,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,南北朝,19680425,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,絹本著色真言八祖行状図,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,平安,20020626,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,絹本著色動植綵絵〈伊藤若冲筆／〉,,国宝・重要文化財（美術工芸品）,国宝,絵画,日本,江戸,20210930,20210930,東京都（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,絹本著色日高河清姫図〈村上華岳筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,大正,19990607,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,絹本著色湯女図〈土田麦僊筆／二曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,大正,19990607,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,絹本墨画生々流転図〈横山大観筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,大正,19670615,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67859889,139.7443289,弘安礼節,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,20140821,,東京都（東京都）,東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,公文録（図表共）並索引,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,明治,19980630,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,虎関師錬筆消息〈六月十八日／檀溪心涼宛〉,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,鎌倉,19490530,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67675889,139.76111,古今和歌集巻第一断簡〈（高野切）／（寛平の）〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,20130619,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.70097188,139.7585946,古瀬戸黄釉巴文壺,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,鎌倉,19530331,,東京都（東京都）,東京都千代田区神田駿河台2-9,梅澤記念館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1帝劇ビル9階,35.676596,139.7583263,兀庵普寧墨蹟〈与悟空敬念、空生蔵主尺牘／仏成道日（蠟牋）〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19730606,,東京都（東京都）,千代田区丸の内3-1-1 帝劇ビル9階,出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,古文孝経（金沢文庫本）,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19760605,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.69678304,139.7632123,古葉略類聚鈔,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19311214,,東京都（東京都）,東京都千代田区神田駿河台2-9,一般財団法人石川武美記念図書館
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.69678304,139.7632123,古律書残篇,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,19330123,,東京都（東京都）,東京都千代田区神田駿河台2-9,一般財団法人石川武美記念図書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,金銅蓮唐草文透彫経箱,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,室町,19590627,,東京都（東京都）,東京都千代田区丸の内3-1-1,財団法人出光美術館
,千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-1,35.69771686,139.7617647,埼玉県砂川遺跡出土品,,国宝・重要文化財（美術工芸品）,重要文化財,考古資料,日本,旧石器,19930120,,東京都（東京都）,千代田区神田駿河台1-1,明治大学
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,定頼集〈藤原定家筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19360506,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本淡彩山水図〈与謝蕪村筆／宝暦十三年四月の年記がある／六曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19760605,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,紙本金地著色唐獅子図〈狩野永徳筆／六曲屛風〉,,国宝・重要文化財（美術工芸品）,国宝,絵画,日本,桃山　（附）江戸,20210930,20210930,東京都（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,紙本著色黄瀬川陣〈安田靫彦筆/六曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,近代,20110627,,東京都（東京都）,東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色三十六歌仙切〈（遍昭）／佐竹家伝来〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,鎌倉,19370525,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659233,139.7607531,紙本著色四季日待図〈英一蝶筆〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,20060609,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,紙本著色蒙古襲来絵詞,,国宝・重要文化財（美術工芸品）,国宝,絵画,日本,鎌倉,20210930,20210930,東京都（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨画花鳥図〈能阿弥筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,室町,19980630,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治生命館1f,35.6788729,139.7589654,紙本墨画淡彩山水図〈李士達筆／万暦四十六年の年記がある〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,中国,明,19560628,,東京都（東京都）,東京都千代田区丸の内２－１－１　明治生命館1F,静嘉堂文庫美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.676525,139.7611667,紙本墨画淡彩野々宮図,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,20181031,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨書光厳院宸翰御消息（十一月五日）,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,南北朝,19350430,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨書後光厳院宸翰御消息（七月廿九日）,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,南北朝,19350430,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨書後小松天皇宸翰御消息（七月廿五日）,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,室町,19400503,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨書陽光院御筆御消息（七十三通）,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,桃山,19380704,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-1,35.69771686,139.7617647,下野出流原遺跡出土品,,国宝・重要文化財（美術工芸品）,重要文化財,考古資料,日本,弥生,19820605,,東京都（東京都）,千代田区神田駿河台1-1,明治大学
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67859889,139.7443289,釈氏往来,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,20120906,,東京都（東京都）,東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,貞享暦〈渋川春海筆／（巻四補写本）〉,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19940628,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,正保城絵図,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19860606,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,諸宗末寺帳,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19890612,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,庶物類纂,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19960627,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,庶物類纂図翼,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19960627,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025465,139.7538694,尋憲記,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,室町～安土桃山,20110627,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
