0,1,2,3,4,5,6,7,8
,,,,,,,,
,指標名,神社・寺院・教会,,,,,,
,出典,navitime,,,,,,
,年次,2026/01/16取得,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,
,備考,2023年度：859件、2024年度：885件、2025年度：837件。数が減少した原因として去年の一部施設のダブルカウントや、navitimeの更新がある。宗教法人の関連施設（職業紹介場など）削除済み,,,,,,
,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,施設名,種類
,千代田区,富士見１丁目,-,千代田区富士見1-2-32,35.6987436,139.7472018,東京ルーテルセンター教会,教会
,千代田区,神田三崎町１丁目,-,千代田区神田三崎町1-3-9,35.7006211,139.7560627,日本基督教団 三崎町教会,教会
,千代田区,九段北１丁目,-,千代田区九段北1-15-1,35.6958732,139.7485807,九段教会,教会
,中央区,日本橋浜町２丁目,-,中央区日本橋浜町2-21-4,35.6861244,139.7875151,日本基督教団日本橋教会,教会
,中央区,銀座２丁目,-,中央区銀座2-8-7,35.6728416,139.7679866,金光教 銀座教会,教会
,中央区,明石町,-,中央区明石町5-26,35.6680252,139.777191,カトリック築地教会,教会
,中央区,銀座４丁目,-,中央区銀座4-2-1,35.6729215,139.7643694,銀座教会,教会
,中央区,日本橋室町４丁目,日八京,中央区日本橋室町4-1-17,35.6888172,139.7719483,金光教 日本橋教会,教会
,中央区,入船１丁目,-,中央区入船1-6-8,35.6730321,139.7775543,救世軍京橋小隊,教会
,中央区,東日本橋３丁目,-,中央区東日本橋3-1-3,35.6903063,139.7827048,神道禊教,教会
,中央区,月島４丁目,-,中央区月島4-5-8,35.6604663,139.7833358,日本聖公会東京教区月島聖公会,教会
,中央区,銀座５丁目,-,中央区銀座5-14-6,35.668615,139.7671847,東京福音センター,教会
,港区,赤坂１丁目,虎ノ門,港区赤坂1-14-3,35.6670757,139.7421352,霊南坂教会,教会
,港区,西麻布４丁目,-,港区西麻布4-9-2,35.6568885,139.7229433,神道大教,教会
,港区,虎ノ門１丁目,虎ノ門,港区虎ノ門1-17-3,35.6681917,139.7499267,日本基督教団 芝教会,教会
,港区,六本木５丁目,六本木,港区六本木5-6-15,35.6603998,139.7344908,日本基督教団 鳥居坂教会,教会
