,,,,,,,
指標名,スポーツ施設,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：912件、2022年度：959件、2023年度：1422件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
千代田区,外神田1丁目,-,東京都千代田区外神田1丁目3-13,N・Sゴルフスクール秋葉原スタジオ,スポーツスクール/体験,35.6984751,139.7698205
千代田区,神田駿河台1丁目,-,東京都千代田区神田駿河台1-8-11,YWCAフィットネスワオ,スポーツ施設/運動公園,35.6978509,139.7628519
千代田区,神田小川町1丁目,-,東京都千代田区神田小川町1丁目8-8,フィッシャーチューニングベーストウキョウ,スキー/スノボショップ,35.6950642,139.7654276
千代田区,丸の内1丁目,大丸有,東京都千代田区丸の内1丁目9-1,TOMMYHILFIGERGOLF大丸東京店,ゴルフショップ,35.6798702,139.7675145
千代田区,神田神保町1丁目,-,東京都千代田区神田神保町1丁目60,加圧リハビット,スポーツ施設/運動公園,35.6953781,139.7594578
千代田区,九段南3丁目,-,東京都千代田区九段南3-9-11,インドアゴルフ坂の上,ゴルフ練習場,35.6922164,139.7412942
千代田区,神田小川町2丁目,-,東京都千代田区神田小川町2-4-6,ヒワラニ,スポーツクラブ/フィットネスクラブ,35.6946176,139.7643204
千代田区,神田錦町1丁目,-,東京都千代田区神田錦町1丁目14-7,東京ナビゲーション,スポーツスクール/体験,35.6938307,139.7642296
千代田区,神田錦町1丁目,-,東京都千代田区神田錦町1丁目14-13,ロンドンスポーツ神田テラス店,スポーツ用品/スポーツウェア,35.6937603,139.7640089
千代田区,飯田橋1丁目,-,東京都千代田区飯田橋1丁目3-7,パーソナルスタジオBee,スポーツクラブ/フィットネスクラブ,35.6980872,139.7498954
千代田区,神田神保町1丁目,-,東京都千代田区神田神保町1丁目2-12,株式会社有賀園ゴルフ御茶ノ水神保町店,ゴルフショップ,35.6962142,139.7601566
千代田区,飯田橋1丁目,-,東京都千代田区飯田橋1丁目7-4,パーソナルトレーニングジムgis,スポーツクラブ/フィットネスクラブ,35.6991549,139.7485389
千代田区,神田佐久間町3丁目,-,東京都千代田区神田佐久間町3丁目37,バドミントンショップウエンブレー秋葉原店,スポーツ用品/スポーツウェア,35.697837,139.7780063
千代田区,神田小川町3丁目,-,東京都千代田区神田小川町3丁目16-1,BoogieWonderFitnessClub.,スポーツクラブ/フィットネスクラブ,35.6967456,139.7603862
千代田区,麹町2丁目,-,東京都千代田区麹町2丁目5-20,ゴルフ医科学研究所,スポーツスクール/体験,35.6834261,139.7404343
千代田区,北の丸公園2丁目,-,東京都千代田区北の丸公園2-3,日本武道館(公益財団法人) 当日行事の問い合せ,各種団体/施設,35.6933802,139.7498469
千代田区,西神田2丁目,-,東京都千代田区西神田2丁目2-13,わたしのゴルフ水道橋店,スポーツスクール/体験,35.6988066,139.755888
千代田区,神田駿河台3丁目,-,東京都千代田区神田駿河台3丁目7,GymSecureBase,スポーツクラブ/フィットネスクラブ,35.6957055,139.7635213
千代田区,大手町2丁目,大丸有,東京都千代田区大手町2丁目2-2,TOKYOSPINEBOX,スポーツクラブ/フィットネスクラブ,35.685907,139.7669651
千代田区,神田富山町三零丁目,-,東京都千代田区神田富山町30-1,BaffyGolf,ゴルフ練習場,35.6933958,139.7740147
千代田区,丸の内1丁目,大丸有,東京都千代田区丸の内1丁目9-1,スリースターゴルフスタジオ,ゴルフショップ,35.6798702,139.7675145
中央区,日本橋室町4丁目,日八京,東京都中央区日本橋室町4-1-21 近三ビル1階,ゴルフ5 プレステージ 日本橋店,ゴルフショップ,35.6886215,139.772037
中央区,銀座5丁目,-,東京都中央区銀座5-8-9 BINO銀座B2F,FEELCYCLE Ginza,スポーツクラブ/フィットネスクラブ,35.6701476,139.764609
中央区,銀座3丁目,-,東京都中央区銀座3-10-6 マルイト銀座第3ビル 1-2F,New Balance(ニュー バランス) 銀座店,スポーツ用品/スポーツウェア,35.6713729,139.7682031
中央区,銀座2丁目,-,東京都中央区銀座2-8-12 ユニデン銀座ビル 9F・10F,b-monster GINZA studio(ビーモンスター ギンザ スタジオ),スポーツクラブ/フィットネスクラブ,35.6725182,139.7677039
中央区,日本橋浜町2丁目,-,東京都中央区日本橋浜町2-59-1,中央区総合スポーツセンター,スポーツ施設/運動公園,35.6877993,139.7894127
中央区,銀座1丁目,-,東京都中央区銀座1-2-1 東京都高速道路紺屋ビル 2F,ゴールドジム 銀座東京,スポーツクラブ/フィットネスクラブ,35.6751905,139.7678512
中央区,日本橋小伝馬町5丁目,-,東京都中央区日本橋小伝馬町5-1,十思スクエア,スポーツ施設/運動公園,35.6911102,139.7769941
中央区,京橋3丁目,日八京,東京都中央区京橋3-7-1 京橋相互館110タワー B1F,FEELCYCLE(フィールサイクル) 銀座京橋,スポーツクラブ/フィットネスクラブ,35.6757485,139.7700801
中央区,銀座3丁目,-,東京都中央区銀座3-2-15,NIKE GINZA(ナイキ ギンザ),スポーツ用品/スポーツウェア,35.6732328,139.764609
中央区,月島1丁目,-,東京都中央区月島1-9-2,月島スポーツプラザ,スポーツ施設/運動公園,35.6651399,139.7829813
中央区,銀座2丁目,-,東京都中央区銀座2-7-10 銀座マロニエテラス,アディダス ブランドコアストア 銀座,スポーツ用品/スポーツウェア,35.6727317,139.7673478
中央区,日本橋浜町3丁目,-,東京都中央区日本橋浜町3-9-7,ととけん,サウナ,35.6837448,139.7890531
中央区,築地1丁目,-,東京都中央区築地1-13-1 銀座松竹スクエア 2F,PGM ゴルフアカデミー 銀座,スポーツスクール/体験,35.6683905,139.7694137
中央区,銀座4丁目,-,東京都中央区銀座4-9-5 銀昭ビル B1F,EXPA(エクスパ) 銀座店,スポーツクラブ/フィットネスクラブ,35.6706108,139.7670657
中央区,銀座3丁目,-,東京都中央区銀座3丁目4-12 文祥堂銀座ビルB1・B2F,ゴールドジム 銀座中央,スポーツクラブ/フィットネスクラブ,35.6725805,139.7654875
中央区,銀座7丁目,-,東京都中央区銀座7-13-12 サクセス銀座7ビル2F,ライザップ 汐留店,スポーツクラブ/フィットネスクラブ,35.667422,139.7639263
中央区,銀座8丁目,-,東京都中央区銀座8丁目7番地先,ゴルフパートナー 銀座ナイン店,ゴルフショップ,35.6677335,139.7603762
中央区,日本橋室町4丁目,日八京,東京都中央区日本橋室町4-3-15,ゴルフパートナー 日本橋室町店,ゴルフショップ,35.6891971,139.7724664
中央区,八丁堀3丁目,-,東京都中央区八丁堀3-17-9,京華スクエア,スポーツ施設/運動公園,35.6750828,139.775312
中央区,京橋2丁目,日八京,東京都中央区京橋2-11-3 服部ビル 1F,ゴルフパートナー 宝町昭和通り店,ゴルフショップ,35.6763435,139.772057
中央区,豊海町3丁目,-,東京都中央区豊海町3-19,豊海テニス場,スポーツ施設/運動公園,35.6534003,139.7712902
中央区,八重洲2丁目,日八京,東京都中央区八重洲2-1 八重洲地下街中1号,Dr.stretch(ドクターストレッチ) ヤエチカ店,スポーツスクール/体験,35.6802237,139.769435
中央区,銀座4丁目,-,東京都中央区銀座4-4-1 八光ビルB1F,PLA YGROUND(プレイ グラウンド) 銀座,スポーツクラブ/フィットネスクラブ,35.6723936,139.765178
中央区,銀座2丁目,-,東京都中央区銀座2-6-5 銀座トレシャス8F,サーフフィットスタジオ,スポーツクラブ/フィットネスクラブ,35.6736479,139.7671505
中央区,湊1丁目,-,東京都中央区湊1-1-2 桜川屋上公園内,桜川ゲートボール場,スポーツ施設/運動公園,35.6736203,139.7799452
中央区,日本橋2丁目,日八京,東京都中央区日本橋2-3-18 2F,パパラギダイビングスクール東京,サーフショップ/ダイビングショップ,35.6815246,139.7717375
中央区,日本橋本町4丁目,日八京,東京都中央区日本橋本町4-2-11 エビスビル1F 101,ダイビングスクール マレア東京,サーフショップ/ダイビングショップ,35.6894963,139.7738842
中央区,日本橋本町1丁目,日八京,東京都中央区日本橋本町1-4-9 ミヤギ日本橋ビル 1-2F,エニタイムフィットネス 日本橋本町店,スポーツクラブ/フィットネスクラブ,35.6865257,139.7763314
中央区,日本橋馬喰町2丁目,-,東京都中央区日本橋馬喰町2-3-2 セントピアビル 1F,エニタイムフィットネス 日本橋馬喰町店,スポーツクラブ/フィットネスクラブ,35.6954453,139.7822621
中央区,八丁堀3丁目,-,東京都中央区八丁堀3-14-2 東八重洲シティービル B1F,エニタイムフィットネス 八丁堀店,スポーツクラブ/フィットネスクラブ,35.6757771,139.7757913
中央区,銀座7丁目,-,東京都中央区銀座7-16-21 木挽ビル B1,エニタイムフィットネス 東銀座店,スポーツクラブ/フィットネスクラブ,35.6670022,139.7656672
中央区,日本橋浜町3丁目,-,東京都中央区日本橋浜町3-3-1 トルナーレ日本橋浜町 1F(113),エニタイムフィットネス 日本橋浜町店,スポーツクラブ/フィットネスクラブ,35.6848096,139.7883481
中央区,八丁堀4丁目,-,東京都中央区八丁堀4-9-13ニチレックビル 2階,FASTGYM24 八丁堀,スポーツクラブ/フィットネスクラブ,35.6742382,139.7770095
中央区,日本橋人形町1丁目,-,東京都中央区日本橋人形町1-4-10人形町センタービル 2階,FASTGYM24 人形町,スポーツクラブ/フィットネスクラブ,35.6859234,139.7816955
中央区,築地3丁目,-,東京都中央区築地3-9-10築地ビルディング 2階,FASTGYM24 築地,スポーツクラブ/フィットネスクラブ,35.6680818,139.7730177
中央区,銀座2丁目,-,東京都中央区銀座2-2-14,ビューティーテラス マロニエゲート銀座1店,スポーツクラブ/フィットネスクラブ,35.6711195,139.7706592
中央区,新川2丁目,-,東京都中央区新川2-1-3 COSMY新川201,svaha(スヴァーハ),スポーツクラブ/フィットネスクラブ,35.6773664,139.780376
中央区,銀座1丁目,-,東京都中央区銀座1-3先 北有楽ビル1F-12,STUDIO TOU(スタジオ トゥーユー) 東京銀座,スポーツクラブ/フィットネスクラブ,35.6753419,139.7654228
中央区,日本橋堀留町1丁目,-,東京都中央区日本橋堀留町1-9-6 堀留ゼネラルビル B1F,Bforce Golf Range(ビーフォース ゴルフ レンジ),ゴルフ練習場,35.6878472,139.7800851
中央区,銀座8丁目,-,東京都中央区銀座8-9-1 銀座中央通りMMビル1・2F,【11/29オープン】YA-MAN the store GINZA(ヤーマンザストア銀座),スポーツクラブ/フィットネスクラブ,35.6682545,139.762213
中央区,銀座5丁目,-,東京都中央区銀座5-2-1 東急プラザ銀座内,WellU Studio Ginza(ウェル スタジオ ギンザ) 東急プラザ銀座店,スポーツスクール/体験,35.6722448,139.7624127
中央区,銀座6丁目,-,東京都中央区銀座6-10-1 GINZA SIX内,A.P.C. GOLF(アー ペー セー ゴルフ) GINZA SIX店,スポーツ用品/スポーツウェア,35.6696559,139.7639876
中央区,銀座6丁目,-,東京都中央区銀座6-10-1 GINZA SIX内,CRONOS(クロノス) GINZA SIX店,スポーツ用品/スポーツウェア,35.6696559,139.7639876
中央区,銀座6丁目,-,東京都中央区銀座6-10-1 GINZA SIX内,TFW49(フォーティーナイン) GINZA SIX店,スポーツ用品/スポーツウェア,35.6696559,139.7639876
中央区,銀座6丁目,-,東京都中央区銀座6-10-1 GINZA SIX内,PGG GINZA SIX店,スポーツ用品/スポーツウェア,35.6696559,139.7639876
中央区,銀座4丁目,-,東京都中央区銀座4-3-1 並木館銀座8F,ミットネス 銀座店,スポーツクラブ/フィットネスクラブ,35.6725473,139.7646888
中央区,佃2丁目,-,東京都中央区佃2-2-9,フィットネス&スパNAS(ナス) リバーシティ21,スポーツクラブ/フィットネスクラブ,35.6689898,139.7865274
中央区,銀座4丁目,-,東京都中央区銀座4-8-4 三原ビルディング 3F,GOLFTEC(ゴルフテック) 銀座ANNEX店,ゴルフ練習場,35.6709943,139.7669451
中央区,銀座2丁目,-,東京都中央区銀座2-11-8 ラウンドクロス銀座2丁目 5F,ライザップ 銀座店,スポーツクラブ/フィットネスクラブ,35.6721335,139.7689818
中央区,銀座5丁目,-,東京都中央区銀座5-10-6 御幸ビル3F,SKY GOLF SCHOOL(スカイ ゴルフ スクール),ゴルフ練習場,35.6696236,139.7653071
中央区,晴海1丁目,-,東京都中央区晴海1-3-29,月島運動場,スポーツ施設/運動公園,35.6591645,139.7863167
中央区,明石町8丁目,-,東京都中央区明石町8-1 聖路加タワー B2F,東急スポーツオアシス聖路加ガーデン店,スポーツクラブ/フィットネスクラブ,35.6669425,139.7784923
中央区,日本橋人形町1丁目,-,東京都中央区日本橋人形町1-17-7 ナンヤビル 5F,櫻井ゴルフスタジオ,ゴルフ練習場,35.6851969,139.7829611
中央区,日本橋2丁目,日八京,東京都中央区日本橋2-3-21,つるやゴルフ 八重洲店,ゴルフショップ,35.6815246,139.7717375
中央区,銀座4丁目,-,東京都中央区銀座4-14-6 銀座エイトビル 1F,ファイテンショップ 銀座店,スポーツ用品/スポーツウェア,35.6691128,139.768852
中央区,銀座2丁目,-,東京都中央区銀座2-11-15 SF銀座ビル 1F,PRGR GINZA(プロギア ギンザ),ゴルフショップ,35.6721611,139.7687821
中央区,銀座6丁目,-,東京都中央区銀座6-10-1 GINZA SIX内,G/FORE(フォア) GINZA SIX店,スポーツ用品/スポーツウェア,35.6696559,139.7639876
中央区,新川2丁目,-,東京都中央区新川2-6-3,武神館 手塚道場,スポーツスクール/体験,35.6764926,139.7814855
中央区,銀座3丁目,-,東京都中央区銀座3-3-1 ZOE銀座 4F,ホットヨガスタジオLAVA(ラバ) 銀座本店,スポーツスクール/体験,35.6734047,139.7658386
中央区,月島3丁目,-,東京都中央区月島3-13-7 マルベリー月島 2F,Fit Bit(フィット ビット) 月島店,スポーツスクール/体験,35.6617701,139.7807941
中央区,銀座6丁目,-,東京都中央区銀座6-10-1 GINZA SIX内,lululemon(ルルレモン) GINZA SIX店,スポーツ用品/スポーツウェア,35.6696559,139.7639876
中央区,日本橋室町1丁目,日八京,東京都中央区日本橋室町1-4-1 日本橋三越本店 本館4F,乗馬サロン PIAFFER(ピアッフェ) 日本橋三越本店,スポーツ用品/スポーツウェア,35.6856412,139.7735797
