指標名,レストラン,,,,,,,
出典,hotpepper,,,,,,,
年次,2024/01/19取得,,,,,,,
URL,http://webservice.recruit.co.jp/hotpepper/gourmet/v1,,,,,,,
備考,(2021年度：35615件、2022年度：35814件、2023年度：15927件),,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,レストラン名,ジャンル,URL
新宿区,新宿３-４-８京王フレンテ新宿３丁目,-,東京都新宿区新宿3-4-8京王フレンテ新宿3丁目3F,35.69093936,139.7053068,焼鳥 ハレツバメ 新宿三丁目店,居酒屋,https://www.hotpepper.jp/strJ000001661/?vos=nhppalsa000016
新宿区,西新宿２丁目,-,東京都新宿区西新宿２-7-1 小田急第一生命ビル１F,35.691725,139.6910886,台北夜市 ハイアット小田急第一生命ビル店,中華,https://www.hotpepper.jp/strJ001010544/?vos=nhppalsa000016
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場３-5-5 ACN高田馬場ビル3F,35.71475745,139.702853,Samarkand Terrace サマルカンドテラス,各国料理,https://www.hotpepper.jp/strJ001283444/?vos=nhppalsa000016
新宿区,神楽坂３丁目,-,東京都新宿区神楽坂３-6-12 ニュージョウトウヤビル1Ｆ,35.7012558,139.7402035,神楽坂 和菜れとろ,居酒屋,https://www.hotpepper.jp/strJ001274020/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-７-７十字屋ビル３F B,35.69104298,139.7062945,Bar escape,バー・カクテル,https://www.hotpepper.jp/strJ001276349/?vos=nhppalsa000016
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場３-5-6,35.71479077,139.7027219,花椒,中華,https://www.hotpepper.jp/strJ001292001/?vos=nhppalsa000016
新宿区,新宿,-,東京都新宿区新宿１‐３２‐１,35.69049515,139.7121927,新宿花園町 なかむら庵,居酒屋,https://www.hotpepper.jp/strJ001203436/?vos=nhppalsa000016
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場１-6-15,35.71214107,139.7026109,町鍋,アジア・エスニック料理,https://www.hotpepper.jp/strJ003410489/?vos=nhppalsa000016
新宿区,西新宿７丁目,-,東京都新宿区西新宿７－９－１５　ダイカンプラザ清田１階,35.69479012,139.6981884,中華料理 楽亭,中華,https://www.hotpepper.jp/strJ000952756/?vos=nhppalsa000016
新宿区,西新宿６丁目,-,東京都新宿区西新宿６-６-２ 新宿国際ビルディング 地下1階,35.69269433,139.6909638,Glade Park,カラオケ・パーティ,https://www.hotpepper.jp/strJ003473745/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-9-7 T＆T2ビル1－2F,35.69147573,139.7068103,正々堂々,居酒屋,https://www.hotpepper.jp/strJ000971906/?vos=nhppalsa000016
新宿区,西新宿１丁目,-,東京都新宿区西新宿１-１-３　小田急新宿ミロード９F,35.68941577,139.6996266,焼肉ダイニングGYUBEI 新宿ミロード,焼肉・ホルモン,https://www.hotpepper.jp/strJ001263804/?vos=nhppalsa000016
新宿区,神楽坂６丁目,-,東京都新宿区神楽坂６-23,35.70275362,139.7377569,のいえ,居酒屋,https://www.hotpepper.jp/strJ001293247/?vos=nhppalsa000016
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場３－４－１３日鉄ビル１Ｆ中央,35.71476938,139.7023509,高田馬場ビール食堂,ダイニングバー・バル,https://www.hotpepper.jp/strJ001226408/?vos=nhppalsa000016
新宿区,神楽坂６丁目,-,東京都新宿区神楽坂６-8,35.70279556,139.7377758,焼鳥ブロシェット 神楽坂,和食,https://www.hotpepper.jp/strJ001284291/?vos=nhppalsa000016
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町１-3-10,35.6947961,139.7036182,シーシャラウンジ 吸-トピア 歌舞伎町店,バー・カクテル,https://www.hotpepper.jp/strJ003365515/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-11-12 永谷テイクエイト2階　206号,35.6916882,139.7067,BAR Ortensia,バー・カクテル,https://www.hotpepper.jp/strJ001279785/?vos=nhppalsa000016
新宿区,四谷４丁目,-,東京都新宿区四谷4丁目28-14　バレウールビル1F,35.68795025,139.7155158,中華ごはん れんげ食堂,中華,https://www.hotpepper.jp/strJ003432761/?vos=nhppalsa000016
新宿区,西新宿７丁目,-,東京都新宿区西新宿７丁目５-５ プラザ西新宿 202,35.69643439,139.6984383,酒と魚 BASE,居酒屋,https://www.hotpepper.jp/strJ001283658/?vos=nhppalsa000016
新宿区,西早稲田２丁目,-,東京都新宿区西早稲田２-21-6 斉藤ビル1階,35.71055089,139.7099109,鶏白湯専門 らーめん我羅奢,ラーメン,https://www.hotpepper.jp/strJ001067543/?vos=nhppalsa000016
新宿区,荒木町,-,東京都新宿区荒木町16エスペロビル1F,35.69131789,139.7247399,曙橋 かず,和食,https://www.hotpepper.jp/strJ001284583/?vos=nhppalsa000016
新宿区,中里町,-,東京都新宿区中里町26熊木ビルB1,35.70646335,139.7328464,晩酌処うめむら,和食,https://www.hotpepper.jp/strJ003693997/?vos=nhppalsa000016
新宿区,西新宿７丁目,-,東京都新宿区西新宿７-7-7 ハイライフ西新宿107,35.69714955,139.6972628,ティーヌンキッチン 西新宿店,アジア・エスニック料理,https://www.hotpepper.jp/strJ001040242/?vos=nhppalsa000016
新宿区,百人町１丁目,-,東京都新宿区百人町１-23-3 亀井ビル2F,35.69876632,139.6971758,天重外山,和食,https://www.hotpepper.jp/strJ001284827/?vos=nhppalsa000016
新宿区,新宿１丁目,-,東京都新宿区新宿１-12-3　新宿ガーデンビルB1F,35.68868897,139.712446,肉と酒 虎辰 CotatSu 新宿御苑店,居酒屋,https://www.hotpepper.jp/strJ001262019/?vos=nhppalsa000016
新宿区,大久保１丁目,-,東京都新宿区大久保１-17-1,35.6990967,139.7026873,韓国路地裏食堂 カントンの思い出 新大久保,韓国料理,https://www.hotpepper.jp/strJ000025276/?vos=nhppalsa000016
新宿区,大久保３丁目,-,東京都新宿区大久保３-13-1,35.70830052,139.7075676,9SARI CAFE & BAR,カフェ・スイーツ,https://www.hotpepper.jp/strJ002647410/?vos=nhppalsa000016
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町２－３７－３　丸友ビルＢ１,35.6960498,139.7018736,TOKYO LOOSE,カラオケ・パーティ,https://www.hotpepper.jp/strJ000004292/?vos=nhppalsa000016
新宿区,西新宿１丁目,-,東京都新宿区西新宿１-3-2　ヨドバシ大ガードビル ,35.69325837,139.6989573,カラオケの鉄人 新宿大ガード店,カラオケ・パーティ,https://www.hotpepper.jp/strJ000973220/?vos=nhppalsa000016
新宿区,歌舞伎町,-,東京都新宿区歌舞伎町２‐２０‐６　第２本間ビル１Ｆ,35.69698864,139.7039373,新宿柳苑,焼肉・ホルモン,https://www.hotpepper.jp/strJ000839193/?vos=nhppalsa000016
新宿区,横寺町３５丁目,-,東京都新宿区横寺町35-1 橋本ビル1Ｆ,35.70252999,139.7361093,ORIENTAL DELI 神楽坂店,アジア・エスニック料理,https://www.hotpepper.jp/strJ001284103/?vos=nhppalsa000016
新宿区,新宿１丁目,-,東京都新宿区新宿１-15-12 柳生ビル1F,35.69004266,139.71055,Cafe NEXT,バー・カクテル,https://www.hotpepper.jp/strJ001276854/?vos=nhppalsa000016
新宿区,歌舞伎町,-,東京都新宿区歌舞伎町２‐４０‐５,35.69743521,139.7020177,Cafe&Bar Crospot,バー・カクテル,https://www.hotpepper.jp/strJ001225344/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-20-8 トップスハウスビル 1F,35.69285547,139.7030025,EDOMAE SS エドマエ エスエス,和食,https://www.hotpepper.jp/strJ001293506/?vos=nhppalsa000016
新宿区,西新宿１丁目,-,東京都新宿区西新宿１丁目６-１  エルタワービル Ｂ２,35.69213845,139.6972469,らーめん直久 新宿西口店,ラーメン,https://www.hotpepper.jp/strJ001259335/?vos=nhppalsa000016
新宿区,四谷１丁目,-,東京都新宿区四谷１-23上野KGビル2階,35.68702289,139.7273757,GreeN 四ツ谷,アジア・エスニック料理,https://www.hotpepper.jp/strJ000980298/?vos=nhppalsa000016
新宿区,西新宿４丁目,-,東京都新宿区西新宿４－１６－６　マルブン西新宿１F,35.68926406,139.6873345,太陽と猫の新宿イタリアン イル ソーレガット,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001186211/?vos=nhppalsa000016
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町１-3-10　中村ビル１階,35.69474214,139.7006962,ダリカレー,バー・カクテル,https://www.hotpepper.jp/strJ003533040/?vos=nhppalsa000016
新宿区,西新宿２丁目,-,東京都新宿区西新宿２-２-１　京王プラザホテル3階,35.68986558,139.694412,カクテル&ティーラウンジ 京王プラザホテル,バー・カクテル,https://www.hotpepper.jp/strJ000012257/?vos=nhppalsa000016
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町２-46-7 第3平沢ビル 4F,35.69789567,139.7005711,Anchor アンカー,バー・カクテル,https://www.hotpepper.jp/strJ003324486/?vos=nhppalsa000016
新宿区,袋町２丁目,-,東京都新宿区袋町2丁目杵屋ビル１０２,35.70161183,139.7387369,インディーズ,アジア・エスニック料理,https://www.hotpepper.jp/strJ003297369/?vos=nhppalsa000016
新宿区,四谷４丁目,-,東京都新宿区四谷４-25-12 富沢ビル１F,35.68940007,139.7151458,ChineseDining TRANP,中華,https://www.hotpepper.jp/strJ001264863/?vos=nhppalsa000016
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町２-19-10　ABCビル５F,35.69815796,139.704095,阿里香 新大久保店,居酒屋,https://www.hotpepper.jp/strJ001226846/?vos=nhppalsa000016
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場４－１７－１１,35.71212378,139.7002275,新昌苑,焼肉・ホルモン,https://www.hotpepper.jp/strJ003581912/?vos=nhppalsa000016
新宿区,新宿１丁目,-,東京都新宿区新宿１-12-3　ガーデンビル１F,35.68869369,139.7124749,家屋,居酒屋,https://www.hotpepper.jp/strJ001266161/?vos=nhppalsa000016
新宿区,四谷４丁目,-,東京都新宿区四谷４-7,35.68732617,139.7163647,四谷大木戸 藪蕎麦,和食,https://www.hotpepper.jp/strJ000844008/?vos=nhppalsa000016
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町１-17-11　プレーンシティ新宿ビル1F,35.69416361,139.701464,BEEF KITCHEN STAND ビーフキッチンスタンド 歌舞伎町店,洋食,https://www.hotpepper.jp/strJ001269747/?vos=nhppalsa000016
新宿区,西新宿７丁目,-,東京都新宿区西新宿７－１－７　ダイカンプラザＡ館,35.69448601,139.6990683,カラオケ館 新宿大ガード店,カラオケ・パーティ,https://www.hotpepper.jp/strJ000011386/?vos=nhppalsa000016
新宿区,西新宿２丁目,-,東京都新宿区西新宿２-２-１　京王プラザホテル7階,35.68989196,139.6944442,天麩羅 しゅん 京王プラザホテル,和食,https://www.hotpepper.jp/strJ000006374/?vos=nhppalsa000016
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町１－１３－８ ベル新宿第二ビル5階,35.6945611,139.7027205,Free Style Bar Mahana,ダイニングバー・バル,https://www.hotpepper.jp/strJ003640001/?vos=nhppalsa000016
新宿区,西新宿６丁目,-,東京都新宿区西新宿６-12-16 天空MURAビル1F,35.69334475,139.6886545,チキンワークス白金 西新宿店,その他グルメ,https://www.hotpepper.jp/strJ001225696/?vos=nhppalsa000016
新宿区,西新宿７丁目,-,東京都新宿区西新宿７-9-15,35.6947193,139.6982245,博多とりかわ 長政 西新宿店,居酒屋,https://www.hotpepper.jp/strJ001160931/?vos=nhppalsa000016
新宿区,西新宿１丁目,-,東京都新宿区西新宿１－１３－３　西新ビル２Ｆ,35.6896115,139.6969021,ステーキ&しゃぶしゃぶ パンドラ,洋食,https://www.hotpepper.jp/strJ000012354/?vos=nhppalsa000016
新宿区,市谷田町,-,東京都新宿区市谷田町２‐７　１Ｆ,35.69454898,139.7375145,京華茶楼 市ヶ谷店 上海料理 点心,中華,https://www.hotpepper.jp/strJ000763786/?vos=nhppalsa000016
新宿区,西新宿６丁目,-,東京都新宿区西新宿６-６-２　ヒルトン東京,35.69255546,139.6910719,ZATTA,カフェ・スイーツ,https://www.hotpepper.jp/strJ001102282/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-3-3恩田セントラルビル4F,35.69065329,139.7057524,Shisha Maya シーシャマヤ 新宿三丁目店,カフェ・スイーツ,https://www.hotpepper.jp/strJ003671481/?vos=nhppalsa000016
新宿区,市谷田町,-,東京都新宿区市谷田町１‐２　マツシタビル２Ｆ,35.69266219,139.7352042,海然 市ヶ谷店,居酒屋,https://www.hotpepper.jp/strJ000691301/?vos=nhppalsa000016
新宿区,舟町,-,東京都新宿区舟町8ー3,35.69013266,139.7213761,舟町鮨 やました,和食,https://www.hotpepper.jp/strJ001264198/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-5-3　高山ランド会館B2F,35.6911485,139.7053307,日本酒原価酒蔵 新宿東口店,居酒屋,https://www.hotpepper.jp/strJ001219203/?vos=nhppalsa000016
新宿区,西新宿１丁目,-,東京都新宿区西新宿１-15-6 ゴールドビル3F,35.68867828,139.6972243,BAR HERMIT BRERA,バー・カクテル,https://www.hotpepper.jp/strJ000839420/?vos=nhppalsa000016
新宿区,西新宿６丁目,-,東京都新宿区西新宿６-6-2 ヒルトン東京地下街,35.69258518,139.6911746,鮨みやこ,和食,https://www.hotpepper.jp/strJ003648905/?vos=nhppalsa000016
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場２-１９-７ タックイレブン高田馬場 703,35.71393397,139.7044857,リノスペcamp高田馬場,カラオケ・パーティ,https://www.hotpepper.jp/strJ003671645/?vos=nhppalsa000016
新宿区,西新宿７丁目,-,東京都新宿区西新宿７-16-1　第三歯朶ビル1F,35.69586082,139.6974518,ビストロ コロリス Bistro COLORIS,イタリアン・フレンチ,https://www.hotpepper.jp/strJ000800196/?vos=nhppalsa000016
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場１-17-18　st高田馬場ビル2F,35.71178985,139.7075778,霧,バー・カクテル,https://www.hotpepper.jp/strJ003693702/?vos=nhppalsa000016
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場３-4-13 日鉄ビル 1F,35.71470661,139.7023517,揚げ太郎 高田馬場店,和食,https://www.hotpepper.jp/strJ003324445/?vos=nhppalsa000016
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場３-4-19,35.71451693,139.7031352,CoCo都可 高田馬場店,カフェ・スイーツ,https://www.hotpepper.jp/strJ001284344/?vos=nhppalsa000016
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町１-4-12 ナカヨシビル2F,35.69410146,139.703718,ろっくんきっちんJanis,ダイニングバー・バル,https://www.hotpepper.jp/strJ001144495/?vos=nhppalsa000016
新宿区,西早稲田１丁目,-,東京都新宿区西早稲田１-8-19　日興パレセゾン早稲田 B1F　102,35.71014288,139.7202056,KALIKA ASIAN DINING & BAR カリカ,ダイニングバー・バル,https://www.hotpepper.jp/strJ003671421/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-30-13 新宿マルイ本館B1F,35.69093266,139.7040503,HealthyTOKYO CBD CAFE & SHOP 新宿マルイ店,カフェ・スイーツ,https://www.hotpepper.jp/strJ003532570/?vos=nhppalsa000016
新宿区,荒木町,-,東京都新宿区荒木町９‐２２　菅沼ビル２Ｆ,35.69015656,139.7221582,オール ザット ジャズ,居酒屋,https://www.hotpepper.jp/strJ000834141/?vos=nhppalsa000016
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町２-14-8 メトロプラザ2ビル 地下2階,35.69691563,139.7051241,BAR TOKYO バートーキョー,カラオケ・パーティ,https://www.hotpepper.jp/strJ001293505/?vos=nhppalsa000016
新宿区,荒木町７丁目,-,東京都新宿区荒木町７-1　野崎ビル１Ｆ,35.68896309,139.722318,赤いきゃべつ,カラオケ・パーティ,https://www.hotpepper.jp/strJ000032411/?vos=nhppalsa000016
新宿区,四谷２丁目,-,東京都新宿区四谷２－９－１５　サンサーラ四谷Ｂ１Ｆ,35.68736254,139.7259858,BAR True-Blue,バー・カクテル,https://www.hotpepper.jp/strJ000035306/?vos=nhppalsa000016
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場２-19-7 タックイレブン高田馬場103,35.71393397,139.7044857,BAR JunKing,バー・カクテル,https://www.hotpepper.jp/strJ001285003/?vos=nhppalsa000016
新宿区,大久保３丁目,-,東京都新宿区大久保３-13-1-1棟106,35.70833663,139.7077062,BAKENEKO CAFE,カフェ・スイーツ,https://www.hotpepper.jp/strJ001295774/?vos=nhppalsa000016
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町２-9-3 三経59ビル4F,35.69507778,139.7050989,チルアップ 新宿歌舞伎町店,バー・カクテル,https://www.hotpepper.jp/strJ001291411/?vos=nhppalsa000016
新宿区,大久保２丁目,-,東京都新宿区大久保２-26-1 2F,35.7015657,139.7067868,とんちゃん ポチャ,韓国料理,https://www.hotpepper.jp/strJ001284205/?vos=nhppalsa000016
新宿区,新宿３丁目,-,東京都新宿区新宿３-９-９　新宿ワタセイ・タマビル６F,35.69123659,139.7067684,SAKE MARKET 新宿店,ダイニングバー・バル,https://www.hotpepper.jp/strJ001176623/?vos=nhppalsa000016
新宿区,西新宿３丁目,-,東京都新宿区西新宿３－２－９　ワシントンホテル１F,35.68694531,139.6931575,Japaneseバル KADO,ダイニングバー・バル,https://www.hotpepper.jp/strJ001201253/?vos=nhppalsa000016
新宿区,百人町２丁目,-,東京都新宿区百人町２-6-2,35.70359057,139.7001129,頂マーラータン,中華,https://www.hotpepper.jp/strJ001145367/?vos=nhppalsa000016
